lat,lon,period
-4.4875,103.0033,64
-0.0125,102.6958,254
-0.1375,102.6961,254
-0.2208333,102.6966,254
-0.2958333,102.6972,254
-0.3708333,102.698,51
-0.3791667,102.6981,50
-0.3958333,102.6983,50
-0.4041667,102.6984,254
-0.4875,102.6996,53
-0.5041667,102.6998,254
-0.5125,102.6999,52
-0.5208333,102.7001,53
-0.5458333,102.7005,50
-0.5541667,102.7006,53
-0.5625,102.7008,53
-0.5708333,102.7009,53
-0.6041667,102.7015,54
-0.6958333,102.7034,254
-0.7041667,102.7036,254
-0.7125,102.7038,70
-0.7208334,102.704,50
-0.7541667,102.7047,56
-0.7625,102.7049,52
-0.7791666,102.7053,254
-0.9708334,102.7106,254
-1.3375,102.7238,254
-1.3625,102.7249,57
-1.6625,102.7391,50
-2.170833,102.7696,254
-2.179167,102.7702,254
-2.1875,102.7707,254
-4.2375,102.9773,254
-4.479167,103.0104,54
-4.4875,103.0116,59
-0.0041667,102.7042,254
-0.2041667,102.7048,254
-0.2541667,102.7052,254
-0.2625,102.7052,254
-0.2708333,102.7053,254
-0.2791667,102.7054,254
-0.2875,102.7055,254
-0.3291667,102.7059,52
-0.3375,102.7059,53
-0.3458333,102.706,51
-0.3708333,102.7063,55
-0.3791667,102.7064,57
-0.4041667,102.7067,254
-0.5041667,102.7081,97
-0.5125,102.7083,55
-0.5208333,102.7084,58
-0.5291666,102.7085,50
-0.5375,102.7087,51
-0.5458333,102.7088,57
-0.5541667,102.709,63
-0.5625,102.7091,254
-0.5708333,102.7093,70
-0.5791667,102.7094,61
-0.5875,102.7096,50
-0.5958334,102.7097,50
-0.6958333,102.7117,254
-0.7041667,102.7119,254
-0.7125,102.7121,254
-0.7208334,102.7123,50
-0.7458333,102.7129,55
-0.7541667,102.7131,51
-0.7625,102.7133,50
-0.8458334,102.7154,254
-1.3625,102.7332,51
-1.370833,102.7336,51
-1.379167,102.7339,51
-0.0041667,102.7125,254
-0.1375,102.7128,254
-0.3458333,102.7144,53
-0.3541667,102.7145,51
-0.3625,102.7146,52
-0.3708333,102.7147,51
-0.4125,102.7152,50
-0.4958333,102.7163,254
-0.5125,102.7166,88
-0.5208333,102.7167,77
-0.5291666,102.7169,75
-0.5458333,102.7172,254
-0.5541667,102.7173,254
-0.5625,102.7175,254
-0.5708333,102.7176,53
-0.5791667,102.7178,58
-0.5875,102.7179,51
-0.5958334,102.7181,51
-0.6958333,102.7201,254
-0.7041667,102.7203,254
-0.7125,102.7204,53
-0.7208334,102.7206,50
-0.7375,102.721,53
-0.7458333,102.7212,50
-0.7541667,102.7214,50
-0.7625,102.7216,254
-0.7708333,102.7218,254
-0.7791666,102.722,50
-0.7875,102.7222,50
-0.7958333,102.7224,254
-0.8291667,102.7233,254
-0.8458334,102.7237,254
-0.9458333,102.7265,254
-0.9541667,102.7267,254
-1.4125,102.7437,58
-1.454167,102.7456,254
-0.3291667,102.7225,51
-0.3375,102.7226,51
-0.3541667,102.7228,60
-0.3625,102.7229,54
-0.3791667,102.7231,58
-0.4125,102.7235,50
-0.4791667,102.7244,254
-0.4875,102.7245,254
-0.4958333,102.7247,254
-0.5208333,102.7251,254
-0.5291666,102.7252,254
-0.5375,102.7254,254
-0.5458333,102.7255,254
-0.5541667,102.7256,254
-0.5625,102.7258,51
-0.5875,102.7262,50
-0.6041667,102.7265,254
-0.6958333,102.7284,254
-0.7041667,102.7286,254
-0.7125,102.7288,254
-0.7208334,102.729,254
-0.7291667,102.7291,50
-0.7375,102.7293,53
-0.7458333,102.7295,50
-0.7541667,102.7297,56
-0.7708333,102.7301,57
-0.7791666,102.7303,56
-0.7875,102.7305,50
-0.9458333,102.7348,254
-1.3875,102.751,54
-1.420833,102.7524,57
-3.854167,102.9537,53
-4.2625,103.0057,254
-0.0041667,102.7292,254
-0.3208333,102.7308,52
-0.3291667,102.7309,52
-0.3375,102.7309,52
-0.3458333,102.731,57
-0.3708333,102.7313,254
-0.3791667,102.7314,54
-0.4291667,102.732,52
-0.4791667,102.7328,254
-0.4875,102.7329,254
-0.4958333,102.733,254
-0.5041667,102.7331,254
-0.5125,102.7333,254
-0.5208333,102.7334,254
-0.5291666,102.7336,254
-0.5375,102.7337,254
-0.5458333,102.7338,254
-0.5541667,102.734,254
-0.7041667,102.7369,50
-0.7125,102.7371,254
-0.7208334,102.7373,254
-0.7291667,102.7375,254
-0.7375,102.7377,50
-0.7458333,102.7379,53
-0.7541667,102.7381,52
-0.7625,102.7383,53
-0.7708333,102.7385,51
-0.7791666,102.7387,52
-0.7875,102.7389,52
-0.7958333,102.7391,62
-0.8041667,102.7393,50
-1.395833,102.7597,54
-1.404167,102.76,52
-1.420833,102.7608,59
-1.9125,102.7864,254
-1.979167,102.7905,254
-3.854167,102.962,50
-3.8625,102.963,50
-0.0125,102.7375,254
-0.3291667,102.7392,53
-0.3375,102.7393,57
-0.3458333,102.7394,53
-0.3541667,102.7395,56
-0.3791667,102.7397,58
-0.3875,102.7399,50
-0.4041667,102.7401,55
-0.4875,102.7412,254
-0.5125,102.7416,254
-0.5291666,102.7419,254
-0.5375,102.742,254
-0.7041667,102.7453,254
-0.7291667,102.7458,52
-0.7375,102.746,51
-0.7458333,102.7462,51
-0.7541667,102.7464,51
-0.7625,102.7466,50
-0.7791666,102.747,51
-0.7958333,102.7474,55
-0.8041667,102.7476,55
-0.9208333,102.7508,254
-0.9625,102.752,254
-1.3875,102.7676,52
-1.395833,102.768,50
-1.429167,102.7695,51
-1.4375,102.7698,51
-1.470833,102.7714,51
-1.479167,102.7717,51
-1.495833,102.7725,55
-3.8625,102.9714,52
-0.0041667,102.7458,254
-0.0125,102.7458,254
-0.1625,102.7462,254
-0.3208333,102.7474,51
-0.3375,102.7476,56
-0.3458333,102.7477,53
-0.3541667,102.7478,52
-0.4041667,102.7484,52
-0.4958333,102.7497,254
-0.5125,102.7499,254
-0.5291666,102.7502,254
-0.5458333,102.7505,254
-0.7291667,102.7542,51
-0.7375,102.7543,54
-0.7458333,102.7545,51
-0.7541667,102.7547,50
-0.7625,102.7549,51
-0.7708333,102.7551,51
-0.7875,102.7555,50
-0.7958333,102.7557,51
-0.8041667,102.756,50
-0.8208333,102.7564,50
-1.3875,102.776,61
-1.404167,102.7767,53
-1.4125,102.7771,50
-1.420833,102.7774,50
-1.429167,102.7778,58
-1.4375,102.7782,52
-1.470833,102.7797,52
-1.479167,102.7801,50
-1.5375,102.7828,51
-1.795833,102.7963,254
-0.0125,102.7542,254
-0.3375,102.756,55
-0.3541667,102.7561,50
-0.3708333,102.7563,53
-0.3791667,102.7564,52
-0.3875,102.7565,55
-0.4958333,102.758,58
-0.5041667,102.7581,254
-0.5125,102.7583,254
-0.7041667,102.7619,50
-0.7291667,102.7625,53
-0.7458333,102.7629,50
-0.7625,102.7633,51
-0.7708333,102.7635,50
-0.8208333,102.7647,50
-0.8875,102.7665,254
-1.3875,102.7843,55
-1.395833,102.7847,57
-1.4125,102.7854,54
-1.420833,102.7858,51
-1.429167,102.7861,51
-1.445833,102.7869,50
-1.454167,102.7873,56
-1.470833,102.788,62
-1.479167,102.7884,51
-1.4875,102.7888,57
-1.795833,102.8047,254
-0.0125,102.7625,254
-0.0375,102.7625,254
-0.3458333,102.7644,61
-0.3625,102.7646,61
-0.5708333,102.7676,254
-0.7041667,102.7703,254
-0.8458334,102.7737,254
-1.3875,102.7926,56
-1.404167,102.7934,53
-1.420833,102.7941,254
-1.429167,102.7945,50
-1.795833,102.813,254
-0.0041667,102.7708,254
-0.0541667,102.7709,254
-0.3125,102.7724,50
-0.3208333,102.7724,50
-0.3625,102.7729,52
-0.3708333,102.773,58
-0.3875,102.7732,58
-1.370833,102.8003,254
-1.4625,102.8043,50
-1.470833,102.8047,52
-2.2625,102.851,254
-0.0541667,102.7792,254
-0.3541667,102.7811,52
-0.3625,102.7812,51
-0.3708333,102.7813,50
-0.3875,102.7815,65
-0.3958333,102.7816,53
-0.4041667,102.7817,61
-1.404167,102.81,56
-1.4125,102.8104,50
-1.5125,102.815,254
-1.520833,102.8154,254
-1.529167,102.8158,254
-0.3458333,102.7894,53
-0.3791667,102.7897,56
-0.4041667,102.7901,53
-1.370833,102.8169,52
-1.3875,102.8176,56
-1.404167,102.8184,52
-1.4125,102.8187,56
-1.4625,102.821,52
-1.520833,102.8237,254
-3.8625,103.0215,50
-0.0291667,102.7958,254
-0.3625,102.7979,58
-0.3791667,102.7981,61
-0.9041666,102.8086,54
-1.054167,102.8132,254
-1.345833,102.8242,50
-1.370833,102.8253,50
-1.379167,102.8256,50
-1.395833,102.8263,55
-1.404167,102.8267,53
-1.504167,102.8313,97
-1.5125,102.8317,100
-1.5375,102.8329,53
-1.545833,102.8333,254
-3.854167,103.0288,50
-0.0208333,102.8042,254
-0.3875,102.8065,58
-1.354167,102.8329,62
-1.379167,102.834,50
-1.3875,102.8343,61
-1.395833,102.8347,55
-1.4125,102.8354,53
-1.429167,102.8362,50
-1.445833,102.8369,53
-1.4625,102.8377,50
-1.504167,102.8396,99
-1.6875,102.8488,254
-2.329167,102.8892,254
-2.345833,102.8904,254
-0.3791667,102.8148,60
-0.3958333,102.815,50
-0.9041666,102.8253,51
-0.9125,102.8255,50
-1.379167,102.8423,54
-1.3875,102.8427,51
-1.395833,102.843,60
-1.4125,102.8438,55
-1.420833,102.8441,56
-1.429167,102.8445,52
-1.445833,102.8452,50
-1.454167,102.8456,61
-1.4625,102.846,61
-1.470833,102.8464,53
-1.479167,102.8468,50
-1.495833,102.8475,57
-1.504167,102.8479,254
-1.554167,102.8503,254
-1.695833,102.8576,56
-0.3708333,102.823,52
-0.4541667,102.8241,52
-0.9041666,102.8336,50
-0.9208333,102.8341,54
-0.9375,102.8346,254
-1.070833,102.8388,254
-1.3875,102.851,50
-1.395833,102.8514,51
-1.404167,102.8517,56
-1.4125,102.8521,50
-1.420833,102.8525,52
-1.470833,102.8547,64
-1.495833,102.8559,254
-1.5375,102.8579,52
-1.545833,102.8583,254
-1.670833,102.8646,254
-2.329167,102.9059,50
-0.3708333,102.8313,56
-0.3791667,102.8314,51
-0.4541667,102.8324,52
-0.9208333,102.8424,50
-0.9375,102.8429,254
-1.079167,102.8474,254
-1.404167,102.8601,50
-1.4125,102.8604,50
-1.420833,102.8608,254
-1.4625,102.8627,71
-1.470833,102.8631,59
-1.4875,102.8638,53
-1.545833,102.8666,51
-1.554167,102.867,254
-2.329167,102.9142,51
-0.1458333,102.8378,50
-0.3458333,102.8394,62
-0.3541667,102.8395,57
-0.3625,102.8396,51
-0.8958333,102.8501,55
-0.9041666,102.8503,50
-0.9458333,102.8515,254
-1.329167,102.8652,52
-1.404167,102.8684,62
-1.4125,102.8688,61
-1.420833,102.8691,51
-1.445833,102.8703,50
-1.470833,102.8714,58
-1.554167,102.8753,254
-2.070833,102.9047,50
-2.3375,102.9231,254
-2.3625,102.925,254
-3.3875,103.0175,254
-4.579167,103.1668,52
-0.1458333,102.8462,55
-0.1541667,102.8462,55
-0.3541667,102.8478,51
-0.8958333,102.8584,57
-0.9041666,102.8586,50
-0.9458333,102.8598,254
-1.054167,102.8632,254
-1.320833,102.8732,50
-1.329167,102.8735,51
-1.3375,102.8739,52
-1.395833,102.8764,50
-1.4125,102.8771,54
-1.420833,102.8775,54
-1.479167,102.8801,54
-1.720833,102.8922,254
-2.079167,102.9136,53
-2.104167,102.9152,254
-3.254167,103.0119,254
-4.579167,103.1752,50
-0.1625,102.8546,50
-0.8958333,102.8667,50
-0.9125,102.8672,254
-0.9291667,102.8677,254
-0.9375,102.8679,254
-0.9458333,102.8682,254
-0.9541667,102.8684,254
-1.3625,102.8833,254
-1.4125,102.8854,50
-1.420833,102.8858,57
-1.429167,102.8862,51
-1.4375,102.8865,254
-1.479167,102.8885,51
-1.4875,102.8888,50
-1.5125,102.89,254
-0.1708333,102.863,54
-0.2291667,102.8633,57
-0.8958333,102.8751,254
-0.9291667,102.876,254
-0.9375,102.8763,254
-0.9458333,102.8765,254
-1.3375,102.8905,51
-1.345833,102.8909,62
-1.354167,102.8912,52
-1.4125,102.8938,54
-1.420833,102.8941,58
-1.429167,102.8945,54
-1.470833,102.8964,54
-1.4875,102.8972,59
-1.495833,102.8976,60
-0.1041667,102.871,50
-0.1125,102.871,50
-0.1208333,102.8711,55
-0.1291667,102.8711,52
-0.1375,102.8711,52
-0.1458333,102.8712,58
-0.1541667,102.8712,254
-0.3625,102.8729,58
-0.3708333,102.873,53
-0.9041666,102.8836,254
-0.9125,102.8839,254
-0.9208333,102.8841,254
-0.9458333,102.8848,254
-0.9625,102.8854,254
-1.3125,102.8978,254
-1.329167,102.8985,50
-1.3375,102.8989,55
-1.345833,102.8992,57
-1.354167,102.8996,55
-1.804167,102.9219,254
-2.0375,102.9359,50
-2.354167,102.9577,51
-3.195833,103.0311,254
-0.0875,102.8793,254
-0.1208333,102.8794,56
-0.1291667,102.8794,50
-0.1458333,102.8795,52
-0.9041666,102.892,254
-0.9125,102.8922,254
-0.9208333,102.8925,254
-0.9291667,102.8927,254
-0.9375,102.8929,254
-1.354167,102.9079,254
-1.420833,102.9108,53
-1.454167,102.9123,53
-1.479167,102.9135,52
-1.770833,102.9283,50
-0.1208333,102.8877,56
-0.1375,102.8878,57
-0.8958333,102.9001,254
-0.9041666,102.9003,254
-0.9125,102.9006,254
-0.9208333,102.9008,254
-1.354167,102.9162,254
-1.3625,102.9166,254
-1.370833,102.917,254
-1.404167,102.9184,254
-1.429167,102.9195,51
-1.454167,102.9206,62
-1.4625,102.921,59
-1.7625,102.9362,52
-1.770833,102.9367,54
-1.779167,102.9371,51
-1.7875,102.9376,50
-1.870833,102.9424,55
-3.2625,103.0545,254
-4.595833,103.2194,254
-4.629167,103.2242,254
-0.1208333,102.8961,50
-0.1291667,102.8961,54
-0.1375,102.8961,57
-0.8541667,102.9073,254
-0.8875,102.9082,254
-0.8958333,102.9084,254
-0.9125,102.9089,254
-0.9291667,102.9094,254
-1.120833,102.9155,254
-1.354167,102.9246,254
-1.3625,102.9249,254
-1.379167,102.9257,254
-1.3875,102.926,254
-1.395833,102.9264,254
-1.4375,102.9282,50
-1.445833,102.9286,54
-1.454167,102.929,58
-1.470833,102.9297,52
-1.7625,102.9445,52
-1.770833,102.945,53
-1.779167,102.9455,50
-2.2375,102.9743,50
-2.379167,102.9846,254
-0.1208333,102.9044,53
-0.1291667,102.9044,60
-0.1708333,102.9046,254
-0.1958333,102.9048,254
-0.2125,102.9049,254
-0.3041667,102.9056,58
-0.8541667,102.9156,254
-0.8625,102.9158,254
-0.9125,102.9172,254
-0.9208333,102.9175,254
-1.345833,102.9326,254
-1.379167,102.934,254
-1.404167,102.9351,254
-1.4125,102.9354,254
-1.420833,102.9358,254
-1.4875,102.9389,51
-1.7625,102.9529,51
-1.770833,102.9533,50
-2.004167,102.9672,51
-0.1125,102.9127,57
-0.1208333,102.9127,51
-0.1291667,102.9128,51
-0.1375,102.9128,54
-0.1958333,102.9131,52
-0.2208333,102.9133,254
-0.8541667,102.9239,254
-0.8625,102.9242,254
-0.8958333,102.9251,254
-0.9375,102.9263,254
-1.2125,102.9355,254
-1.345833,102.9409,254
-1.354167,102.9413,254
-1.379167,102.9423,254
-1.3875,102.9427,254
-1.395833,102.943,254
-1.404167,102.9434,254
-1.4125,102.9438,254
-1.429167,102.9445,254
-1.445833,102.9453,254
-3.245833,103.0779,254
-4.629167,103.2493,254
-0.1125,102.921,55
-0.1208333,102.9211,59
-0.1291667,102.9211,51
-0.1791667,102.9213,254
-0.1875,102.9214,254
-0.2041667,102.9215,254
-0.8541667,102.9323,254
-0.8708333,102.9327,254
-0.8958333,102.9334,50
-0.9958333,102.9364,254
-1.004167,102.9366,254
-1.070833,102.9388,254
-1.0875,102.9394,254
-1.345833,102.9492,254
-1.354167,102.9496,254
-1.370833,102.9503,254
-1.3875,102.951,254
-1.395833,102.9514,254
-1.404167,102.9518,254
-1.454167,102.954,254
-1.4625,102.9544,254
-1.4875,102.9555,53
-1.504167,102.9563,58
-1.5125,102.9567,54
-1.770833,102.97,52
-0.1041667,102.9293,50
-0.1125,102.9294,50
-0.1958333,102.9298,254
-0.2125,102.9299,50
-0.2291667,102.93,50
-0.2375,102.9301,57
-0.8291667,102.9399,254
-0.8791667,102.9413,254
-0.8875,102.9415,254
-0.8958333,102.9417,254
-0.9708334,102.9439,254
-1.004167,102.945,254
-1.0125,102.9452,254
-1.070833,102.9471,254
-1.079167,102.9474,254
-1.229167,102.9529,254
-1.345833,102.9576,254
-1.354167,102.9579,254
-1.379167,102.959,254
-1.404167,102.9601,254
-1.445833,102.9619,254
-1.495833,102.9643,50
-1.504167,102.9646,56
-1.5125,102.965,56
-0.1041667,102.9377,50
-0.1125,102.9377,53
-0.1291667,102.9378,51
-0.1875,102.938,51
-0.1958333,102.9381,50
-0.2458333,102.9384,55
-0.8458334,102.9487,254
-0.8625,102.9492,254
-0.8708333,102.9494,254
-0.8791667,102.9496,254
-0.8958333,102.9501,254
-1.004167,102.9533,254
-1.0125,102.9536,254
-1.4375,102.9699,254
-1.445833,102.9703,254
-1.4625,102.971,254
-1.4875,102.9722,57
-1.495833,102.9726,55
-1.504167,102.973,53
-1.5125,102.9734,54
-1.970833,102.9984,254
-1.979167,102.9989,254
-0.1125,102.946,55
-0.1208333,102.9461,58
-0.1291667,102.9461,60
-0.1875,102.9464,53
-0.2208333,102.9466,52
-0.2291667,102.9467,59
-0.8375,102.9568,254
-0.8458334,102.9571,254
-0.8541667,102.9573,254
-0.8625,102.9575,254
-0.8708333,102.9577,254
-0.8791667,102.958,254
-0.8875,102.9582,254
-0.8958333,102.9584,254
-0.9125,102.9589,254
-1.004167,102.9616,254
-1.0125,102.9619,254
-1.020833,102.9622,254
-1.029167,102.9624,254
-1.2375,102.9698,254
-1.370833,102.9753,254
-1.429167,102.9779,254
-1.4375,102.9782,254
-1.445833,102.9786,254
-1.454167,102.979,254
-1.4625,102.9794,254
-1.470833,102.9798,52
-1.495833,102.9809,50
-1.895833,103.0022,55
-1.904167,103.0027,57
-1.970833,103.0068,254
-0.1041667,102.9543,56
-0.1125,102.9544,50
-0.1208333,102.9544,62
-0.1291667,102.9544,68
-0.1375,102.9545,254
-0.1791667,102.9547,54
-0.1875,102.9547,50
-0.1958333,102.9548,51
-0.2041667,102.9548,55
-0.2375,102.955,54
-0.8375,102.9652,254
-0.8458334,102.9654,254
-0.8625,102.9658,254
-0.8708333,102.9661,51
-0.8791667,102.9663,254
-0.9041666,102.967,254
-0.9125,102.9672,254
-1.004167,102.97,254
-1.0125,102.9702,254
-1.020833,102.9705,254
-1.029167,102.9708,254
-1.279167,102.9798,52
-1.2875,102.9802,50
-1.4125,102.9855,254
-1.4375,102.9866,254
-1.470833,102.9881,60
-1.5625,102.9925,50
-1.895833,103.0106,51
-1.945833,103.0136,254
-0.1041667,102.9627,57
-0.1375,102.9628,254
-0.1791667,102.963,62
-0.1875,102.9631,52
-0.1958333,102.9631,60
-0.2041667,102.9632,55
-0.2125,102.9632,53
-0.2208333,102.9633,54
-0.8208333,102.9731,254
-0.8375,102.9735,254
-0.8458334,102.9737,254
-0.8625,102.9742,254
-0.8708333,102.9744,254
-1.0125,102.9786,254
-1.020833,102.9788,254
-1.2875,102.9885,254
-1.404167,102.9934,254
-1.4125,102.9938,254
-1.420833,102.9942,254
-1.4375,102.9949,254
-1.454167,102.9957,254
-1.4625,102.996,254
-1.470833,102.9964,55
-1.479167,102.9968,50
-1.504167,102.998,52
-1.554167,103.0004,51
-1.979167,103.024,254
-2.895833,103.0941,51
-0.1041667,102.971,50
-0.1375,102.9711,254
-0.1625,102.9712,254
-0.1708333,102.9713,254
-0.1791667,102.9713,254
-0.2125,102.9715,51
-0.8208333,102.9814,254
-0.8291667,102.9816,254
-0.8375,102.9818,254
-1.029167,102.9874,254
-1.395833,103.0014,254
-1.4125,103.0021,254
-1.420833,103.0025,254
-1.4375,103.0033,254
-1.445833,103.0036,254
-1.4625,103.0044,254
-1.479167,103.0052,53
-1.4875,103.0055,56
-1.554167,103.0087,56
-1.5625,103.0091,254
-1.870833,103.0257,50
-1.879167,103.0262,51
-0.1625,102.9796,254
-0.1875,102.9797,254
-0.1958333,102.9798,254
-0.2125,102.9799,254
-0.8208333,102.9897,254
-0.8291667,102.99,254
-0.8375,102.9902,254
-1.195833,103.0016,52
-1.420833,103.0108,254
-1.429167,103.0112,254
-1.4375,103.0116,254
-1.445833,103.012,254
-1.454167,103.0123,67
-1.4625,103.0127,66
-1.470833,103.0131,53
-1.479167,103.0135,50
-1.4875,103.0139,254
-1.495833,103.0143,58
-1.554167,103.0171,56
-1.5625,103.0175,254
-1.570833,103.0179,254
-0.1625,102.9879,50
-0.1875,102.9881,254
-0.1958333,102.9881,254
-0.2041667,102.9882,254
-0.2125,102.9882,254
-0.2208333,102.9883,254
-0.8125,102.9979,254
-0.8208333,102.9981,254
-0.8291667,102.9983,254
-0.8375,102.9985,254
-0.8458334,102.9987,254
-1.020833,103.0038,254
-1.095833,103.0063,254
-1.195833,103.0099,54
-1.404167,103.0184,254
-1.4125,103.0188,254
-1.420833,103.0192,254
-1.429167,103.0195,254
-1.4375,103.0199,254
-1.445833,103.0203,254
-1.454167,103.0207,82
-1.4625,103.0211,78
-1.470833,103.0214,53
-1.479167,103.0218,55
-1.495833,103.0226,254
-1.554167,103.0254,54
-0.1708333,102.9963,60
-0.1958333,102.9964,254
-0.2041667,102.9965,254
-0.8125,103.0062,254
-0.8291667,103.0066,254
-0.8375,103.0068,254
-1.020833,103.0122,53
-1.395833,103.0264,57
-1.4125,103.0271,54
-1.420833,103.0275,56
-1.429167,103.0279,254
-1.4375,103.0283,254
-1.445833,103.0286,82
-1.454167,103.029,254
-1.4625,103.0294,254
-1.470833,103.0298,254
-1.479167,103.0302,254
-1.4875,103.0306,254
-1.495833,103.0309,254
-1.520833,103.0321,56
-1.529167,103.0325,52
-2.029167,103.0605,254
-0.0291667,103.0042,254
-0.1458333,103.0045,50
-0.1541667,103.0045,52
-0.1708333,103.0046,52
-0.2041667,103.0048,50
-0.2625,103.0052,254
-0.2708333,103.0053,50
-0.7875,103.0139,254
-0.8041667,103.0143,254
-1.404167,103.0351,57
-1.4125,103.0355,254
-1.420833,103.0358,254
-1.429167,103.0362,254
-1.4375,103.0366,254
-1.445833,103.037,254
-1.454167,103.0374,254
-1.4625,103.0377,254
-1.470833,103.0381,254
-1.479167,103.0385,254
-1.4875,103.0389,254
-1.504167,103.0397,254
-1.5125,103.0401,254
-1.529167,103.0409,52
-0.2041667,103.0132,53
-0.7875,103.0222,254
-0.8125,103.0229,254
-0.9541667,103.0268,51
-1.054167,103.0299,50
-1.404167,103.0434,254
-1.4125,103.0438,254
-1.420833,103.0442,254
-1.429167,103.0446,254
-1.4375,103.0449,254
-1.445833,103.0453,254
-1.454167,103.0457,254
-1.4625,103.0461,254
-1.470833,103.0465,254
-1.479167,103.0468,254
-1.4875,103.0472,254
-1.495833,103.0476,254
-1.504167,103.048,254
-1.5125,103.0484,254
-1.520833,103.0488,254
-0.1791667,103.0213,54
-0.1875,103.0214,57
-0.7958333,103.0308,254
-0.9625,103.0354,254
-0.9958333,103.0364,254
-1.3875,103.051,254
-1.4125,103.0521,254
-1.420833,103.0525,254
-1.429167,103.0529,254
-1.4375,103.0533,254
-1.454167,103.054,254
-1.4625,103.0544,254
-1.479167,103.0552,50
-1.495833,103.056,254
-1.504167,103.0563,254
-1.5125,103.0567,254
-1.520833,103.0571,254
-1.529167,103.0575,54
-0.1875,103.0297,52
-0.7958333,103.0391,254
-0.9625,103.0437,254
-0.9708334,103.044,254
-1.154167,103.0501,50
-1.279167,103.0548,254
-1.3875,103.0594,51
-1.395833,103.0597,56
-1.404167,103.0601,53
-1.4125,103.0605,254
-1.420833,103.0609,254
-1.445833,103.062,254
-1.4625,103.0627,254
-1.470833,103.0631,254
-1.479167,103.0635,53
-1.4875,103.0639,254
-1.495833,103.0643,254
-1.504167,103.0647,254
-1.5125,103.0651,254
-1.520833,103.0655,254
-1.529167,103.0659,254
-0.1791667,103.038,55
-0.1875,103.0381,59
-1.095833,103.0564,254
-1.395833,103.0681,254
-1.404167,103.0685,52
-1.4125,103.0688,254
-1.420833,103.0692,55
-1.454167,103.0707,254
-1.4625,103.0711,254
-1.470833,103.0715,254
-1.479167,103.0718,254
-1.4875,103.0722,254
-1.495833,103.0726,254
-1.504167,103.073,254
-1.5125,103.0734,254
-4.7375,103.3907,254
-0.0958333,103.046,50
-0.1708333,103.0463,52
-0.8958333,103.0584,254
-0.9125,103.0589,254
-0.9291667,103.0594,254
-1.0375,103.0627,254
-1.054167,103.0633,254
-1.0625,103.0636,254
-1.1625,103.067,50
-1.370833,103.0753,62
-1.4125,103.0772,51
-1.420833,103.0775,54
-1.4625,103.0794,254
-1.470833,103.0798,254
-1.479167,103.0802,254
-1.4875,103.0806,69
-1.495833,103.081,254
-1.504167,103.0814,254
-0.1708333,103.0546,52
-0.9125,103.0672,254
-0.9458333,103.0682,52
-0.9625,103.0687,50
-1.054167,103.0716,254
-1.070833,103.0722,254
-1.1125,103.0736,254
-1.120833,103.0739,254
-1.129167,103.0742,254
-1.154167,103.0751,254
-1.1625,103.0754,254
-1.320833,103.0816,51
-1.370833,103.0837,53
-1.4125,103.0855,50
-1.420833,103.0859,51
-1.470833,103.0881,254
-1.4875,103.0889,54
-1.495833,103.0893,50
-1.504167,103.0897,254
-0.9541667,103.0768,254
-1.0875,103.0811,254
-1.1125,103.0819,254
-1.120833,103.0822,254
-1.129167,103.0825,254
-1.154167,103.0834,55
-1.3625,103.0916,52
-1.370833,103.092,51
-1.379167,103.0924,52
-1.454167,103.0957,52
-1.4625,103.0961,54
-1.470833,103.0965,50
-1.4875,103.0972,60
-1.495833,103.0976,53
-1.504167,103.098,56
-2.1125,103.1326,50
-1.120833,103.0906,254
-1.129167,103.0909,254
-1.1375,103.0911,254
-1.3625,103.1,51
-1.370833,103.1003,54
-1.379167,103.1007,57
-1.420833,103.1025,55
-1.454167,103.104,55
-1.4625,103.1044,53
-1.470833,103.1048,58
-1.479167,103.1052,51
-1.495833,103.106,53
-1.504167,103.1064,53
-1.5125,103.1068,50
-2.1125,103.1409,56
-2.8875,103.2019,254
-3.7625,103.2935,50
-0.1541667,103.0795,254
-1.129167,103.0992,254
-1.1375,103.0995,254
-1.229167,103.1029,254
-1.370833,103.1087,64
-1.379167,103.109,64
-1.395833,103.1098,57
-1.404167,103.1101,254
-1.4375,103.1116,50
-1.445833,103.112,51
-1.4625,103.1128,61
-1.470833,103.1131,50
-1.479167,103.1135,50
-1.504167,103.1147,50
-1.529167,103.1159,254
-2.1125,103.1493,52
-3.695833,103.294,50
-3.770833,103.3028,50
-4.754167,103.435,254
-4.7625,103.4363,54
-0.1708333,103.088,55
-1.129167,103.1075,254
-1.1375,103.1078,254
-1.145833,103.1081,254
-1.2125,103.1106,254
-1.220833,103.1109,254
-1.445833,103.1203,51
-1.454167,103.1207,65
-1.4625,103.1211,59
-1.479167,103.1219,254
-1.4875,103.1223,254
-1.495833,103.1226,51
-1.504167,103.123,66
-1.5125,103.1234,52
-1.520833,103.1238,254
-1.5375,103.1246,254
-2.0625,103.1543,50
-2.1125,103.1576,50
-3.695833,103.3023,50
-0.1625,103.0962,50
-1.1375,103.1162,254
-1.145833,103.1165,254
-1.154167,103.1168,254
-1.1625,103.1171,254
-1.170833,103.1174,254
-1.1875,103.118,254
-1.345833,103.1243,53
-1.354167,103.1246,52
-1.395833,103.1264,56
-1.404167,103.1268,50
-1.445833,103.1287,58
-1.479167,103.1302,254
-1.4875,103.1306,254
-1.495833,103.131,254
-1.504167,103.1314,50
-1.5125,103.1318,54
-2.0625,103.1627,50
-2.070833,103.1632,50
