lat,lon,prob201010,prob201011,prob201012,prob201101,prob201102,prob201103,prob201104,prob201105,prob201106,prob201107,prob201108
.5791667,102.9678,0,0,0,0,0,1,0,0,0,0,0
.5375,102.9754,0,0,0,0,1,0,0,0,0,0,0
.1375,102.9878,0,0,0,0,1,0,0,0,0,0,0
.1291667,102.9878,0,0,0,1,0,0,0,0,0,0,0
.0458333,103.0292,0,0,0,0,0,0,0,0,0,1,0
.0458333,103.0375,0,0,0,0,0,0,0,0,1,0,0
.0291667,103.0375,0,0,0,0,0,0,0,0,0,1,0
.0458333,103.0459,0,0,0,0,0,0,0,0,0,0,1
.0291667,103.0625,0,0,0,0,0,0,0,0,0,1,0
-.8041667,100.8808,0,0,0,0,0,0,0,0,1,0,0
-.8125,100.8976,0,0,0,0,0,0,0,0,1,0,0
-.7708333,100.9966,0,0,0,1,0,0,0,0,0,0,0
-.0541667,101.1042,0,0,0,0,0,0,0,0,1,0,0
-.0625,101.1042,0,1,0,0,0,0,0,0,0,0,0
-.0708333,101.1042,0,1,0,0,0,0,0,0,0,0,0
-.1208333,101.1044,0,0,0,0,0,0,1,0,0,0,0
-.1125,101.1127,0,0,0,0,0,0,0,0,1,0,0
-.1208333,101.1127,0,0,0,0,1,0,0,0,0,0,0
-.1291667,101.1128,0,0,0,0,1,0,0,0,0,0,0
-.1208333,101.1211,0,0,1,0,0,0,0,0,0,0,0
-.1291667,101.1211,0,0,0,1,0,0,0,0,0,0,0
-.1291667,101.1294,0,0,0,0,0,0,0,0,1,0,0
-.1458333,101.1295,0,0,0,0,0,0,0,0,0,1,0
-.1541667,101.1295,0,0,0,1,0,0,0,0,0,0,0
-.2375,101.2884,0,1,0,0,0,0,0,0,0,0,0
-.2375,101.2967,0,0,0,0,1,0,0,0,0,0,0
-.2625,101.2969,0,0,0,0,0,0,0,0,0,0,1
-.2291667,101.305,0,0,0,0,1,0,0,0,0,0,0
-.2625,101.3052,0,0,0,0,0,0,0,0,1,0,0
-.3625,101.3145,0,0,0,0,0,0,0,1,0,0,0
-.3625,101.3229,0,0,0,0,0,0,0,0,1,0,0
-.5458333,101.3254,0,0,1,0,0,0,0,0,0,0,0
-.3625,101.3312,0,0,0,0,0,0,0,0,1,0,0
-.6125,101.3516,0,0,0,0,0,0,0,0,1,0,0
-.2875,101.3554,0,1,0,0,0,0,0,0,0,0,0
-.0208333,101.5542,0,0,0,0,1,0,0,0,0,0,0
-.1791667,101.5547,0,0,0,0,0,0,0,0,0,0,1
-.8041667,101.5808,0,0,0,1,0,0,0,0,0,0,0
-.1791667,101.588,0,0,1,0,0,0,0,0,0,0,0
-.1875,101.588,0,0,0,0,0,1,0,0,0,0,0
-.1625,101.5962,0,0,0,0,0,0,1,0,0,0,0
-.1791667,101.6047,0,0,0,0,0,0,1,0,0,0,0
-.2041667,101.6131,0,1,0,0,0,0,0,0,0,0,0
-.1625,101.6379,0,0,0,0,0,0,0,0,0,0,1
-.0375,101.6459,0,0,0,0,0,0,0,1,0,0,0
-.0791667,101.6459,0,0,0,0,0,0,0,0,1,0,0
-.0458333,101.6542,0,0,1,0,0,0,0,0,0,0,0
-.0791667,101.6543,0,0,0,0,0,0,1,0,0,0,0
-.0875,101.6543,0,0,0,0,0,0,0,0,0,1,0
-.1541667,101.6545,0,0,0,0,0,0,1,0,0,0,0
-.0375,101.6709,0,0,0,0,0,0,1,0,0,0,0
-.0375,101.6792,0,0,0,0,0,0,0,1,0,0,0
-.0458333,101.6792,0,0,0,0,0,0,0,1,0,0,0
-.2041667,101.6798,0,0,1,0,0,0,0,0,0,0,0
-.0041667,101.6875,0,0,0,0,0,0,0,1,0,0,0
-.0458333,101.6875,0,0,0,0,0,0,0,0,0,0,1
-.1541667,101.7212,0,0,0,0,0,1,0,0,0,0,0
-.2375,101.7217,0,0,0,0,1,0,0,0,0,0,0
-.2458333,101.7301,0,0,0,0,0,0,1,0,0,0,0
-.1541667,101.7379,0,0,1,0,0,0,0,0,0,0,0
-.1625,101.7462,0,0,0,0,0,1,0,0,0,0,0
-.6875,101.7615,0,0,0,0,0,0,0,1,0,0,0
-.1958333,101.7631,0,0,0,0,0,0,0,1,0,0,0
-.1541667,101.7879,0,0,0,0,0,0,1,0,0,0,0
-.1541667,101.8129,0,0,0,1,0,0,0,0,0,0,0
-.2041667,101.8131,0,0,0,0,0,0,0,0,1,0,0
-.2041667,101.8215,0,0,0,0,0,0,1,0,0,0,0
-.2541667,101.8468,0,0,0,0,0,0,0,0,1,0,0
-.2625,101.8469,0,0,0,0,0,0,0,0,1,0,0
-.7625,101.8549,0,0,0,0,1,0,0,0,0,0,0
-.7708333,101.855,0,0,0,0,1,0,0,0,0,0,0
-.7791666,101.8553,0,0,0,0,0,0,0,0,0,0,1
-.7625,101.8632,0,1,0,0,0,0,0,0,0,0,0
-.7708333,101.8634,0,0,0,0,0,1,0,0,0,0,0
-.7958333,101.864,0,0,0,0,0,0,0,0,0,1,0
-.7791666,101.8803,0,0,0,0,0,1,0,0,0,0,0
-.7875,101.8805,0,0,1,0,0,0,0,0,0,0,0
-.7958333,101.8807,0,0,1,0,0,0,0,0,0,0,0
-.8125,101.9478,0,0,0,1,0,0,0,0,0,0,0
-.6041667,101.9598,0,0,0,1,0,0,0,0,0,0,0
-.6041667,101.9765,0,0,1,0,0,0,0,0,0,0,0
-.1291667,102.0128,0,0,0,0,0,0,0,0,1,0,0
-.1375,102.0128,0,0,0,0,0,1,0,0,0,0,0
-.8041667,102.0726,0,0,0,0,0,1,0,0,0,0,0
-.8125,102.0894,0,1,0,0,0,0,0,0,0,0,0
-.3208333,102.1474,0,0,0,0,0,0,0,1,0,0,0
-.6625,102.161,0,1,0,0,0,0,0,0,0,0,0
-.6708333,102.1695,0,0,1,0,0,0,0,0,0,0,0
-.3375,102.2726,0,0,0,0,0,0,0,0,1,0,0
-.1875,102.363,0,0,0,0,0,0,0,0,1,0,0
-.1958333,102.3714,0,0,0,0,0,0,0,0,1,0,0
-.2041667,102.3715,0,0,1,0,0,0,0,0,0,0,0
-.2041667,102.3798,0,0,1,0,0,0,0,0,0,0,0
-.2125,102.3799,0,0,1,0,0,0,0,0,0,0,0
-.1958333,102.3881,0,0,0,0,1,0,0,0,0,0,0
-.1791667,102.4047,0,0,0,0,0,0,0,0,1,0,0
-.2208333,102.4049,0,0,0,0,0,1,0,0,0,0,0
-.2125,102.4132,0,0,0,0,0,0,0,0,0,1,0
-.2208333,102.4133,0,0,0,0,0,0,0,1,0,0,0
-.7125,102.4454,0,0,0,0,0,1,0,0,0,0,0
-.7291667,102.4458,0,0,0,0,0,1,0,0,0,0,0
-.7125,102.4538,0,0,0,0,0,0,0,0,0,0,1
-.5958334,102.6264,0,1,0,0,0,0,0,0,0,0,0
-.6041667,102.6265,0,0,0,0,0,0,0,1,0,0,0
-.5958334,102.6347,0,0,0,0,0,0,1,0,0,0,0
-.5875,102.6512,0,0,0,0,0,0,0,1,0,0,0
-.3791667,102.6898,0,0,0,0,1,0,0,0,0,0,0
-.3708333,102.698,0,0,0,0,0,0,1,0,0,0,0
-.3791667,102.6981,0,1,0,0,0,0,0,0,0,0,0
-.3958333,102.6983,0,0,0,0,1,0,0,0,0,0,0
-.6041667,102.7015,0,0,0,0,0,0,1,0,0,0,0
-.3291667,102.7059,0,0,1,0,0,0,0,0,0,0,0
-.3375,102.7059,0,1,0,0,0,0,0,0,0,0,0
-.3458333,102.706,0,0,1,0,0,0,0,0,0,0,0
-.3708333,102.7063,0,0,0,0,1,0,0,0,0,0,0
-.3791667,102.7064,0,0,1,0,0,0,0,0,0,0,0
-.3708333,102.7147,0,1,0,0,0,0,0,0,0,0,0
-.7875,102.7222,0,0,0,0,0,0,0,1,0,0,0
-.3291667,102.7225,0,1,0,0,0,0,0,0,0,0,0
-.3791667,102.7231,0,0,1,0,0,0,0,0,0,0,0
-.7291667,102.7291,0,1,0,0,0,0,0,0,0,0,0
-.7458333,102.7545,0,0,1,0,0,0,0,0,0,0,0
-.7458333,102.7629,0,0,0,0,0,0,0,0,1,0,0
-.7708333,102.7635,0,0,0,0,0,0,1,0,0,0,0
-.3625,102.7979,0,0,0,1,0,0,0,0,0,0,0
-.3875,102.8065,0,1,0,0,0,0,0,0,0,0,0
-.3791667,102.8148,0,0,0,0,0,0,1,0,0,0,0
-.3708333,102.823,0,0,0,0,0,0,1,0,0,0,0
-.3708333,102.8313,0,0,0,0,0,0,1,0,0,0,0
-.3791667,102.8314,0,0,0,0,0,0,0,0,1,0,0
-.1458333,102.8378,0,0,0,0,0,0,1,0,0,0,0
-.3458333,102.8394,0,0,0,0,0,1,0,0,0,0,0
-.3541667,102.8395,0,0,0,0,0,0,1,0,0,0,0
-.3625,102.8396,0,0,0,0,0,1,0,0,0,0,0
-.1458333,102.8462,0,0,1,0,0,0,0,0,0,0,0
-.1541667,102.8462,0,1,0,0,0,0,0,0,0,0,0
-.3541667,102.8478,0,0,0,0,0,0,0,1,0,0,0
-.1625,102.8546,0,0,0,0,0,0,0,0,0,0,1
-.1708333,102.863,0,0,0,0,0,0,0,0,0,1,0
-.2291667,102.8633,0,1,0,0,0,0,0,0,0,0,0
-.3625,102.8729,0,0,0,0,0,0,0,1,0,0,0
-.3708333,102.873,0,0,0,0,0,0,0,1,0,0,0
-.2708333,103.0053,0,0,0,0,0,0,0,0,0,0,1
