lat,lon,prob201108
.7458333,102.1128,100
.7375,102.1126,100
.7208334,102.1123,100
.7125,102.1121,100
.7041667,102.1119,100
.6958333,102.1117,100
.6875,102.1115,100
.6708333,102.1112,100
.6458333,102.1107,100
.6375,102.1105,100
.6291667,102.1103,100
.6208333,102.1102,100
.6125,102.11,100
.6041667,102.1098,100
.5958334,102.1097,100
.5875,102.1095,100
.5791667,102.1094,100
.5708333,102.1092,100
.5625,102.1091,100
.5541667,102.1089,100
.5458333,102.1088,100
.5375,102.1087,100
.5291666,102.1085,100
.5208333,102.1084,100
.5125,102.1083,100
.5041667,102.1081,100
.4958333,102.108,100
.4875,102.1079,100
.4791667,102.1077,100
.4708333,102.1076,100
.4625,102.1075,100
.4541667,102.1074,100
.4458333,102.1073,100
.4375,102.1071,100
.4291667,102.107,100
.4208333,102.1069,100
.4125,102.1068,100
.2541667,102.1052,100
.2125,102.1049,100
.2041667,102.1048,100
.1875,102.1047,100
.1791667,102.1047,100
.1291667,102.1044,100
1.554167,102.1501,100
.9625,102.1269,100
.9458333,102.1264,100
.9375,102.1262,100
.9291667,102.1259,100
.9208333,102.1257,100
.9125,102.1255,100
.8125,102.1228,100
.8041667,102.1226,100
.7791666,102.1219,100
.7708333,102.1217,100
.7625,102.1215,100
.7541667,102.1213,100
.7458333,102.1212,100
.7375,102.121,100
.7291667,102.1208,100
.7208334,102.1206,100
.7125,102.1204,100
.7041667,102.1202,100
.6958333,102.12,100
.6708333,102.1195,100
.6458333,102.119,100
.6375,102.1188,100
.6291667,102.1187,100
.6208333,102.1185,100
.6125,102.1183,100
.6041667,102.1182,100
.5958334,102.118,100
.5875,102.1179,100
.5625,102.1174,100
.5541667,102.1173,100
.5458333,102.1171,100
.5375,102.117,100
.5208333,102.1167,100
.5125,102.1166,100
.5041667,102.1165,100
.4958333,102.1163,100
.4875,102.1162,100
.4791667,102.1161,100
.4708333,102.116,100
.4625,102.1158,100
.4541667,102.1157,100
.4458333,102.1156,100
.4375,102.1155,100
.4291667,102.1154,100
.4208333,102.1153,100
.4125,102.1151,100
.3125,102.114,100
.2791667,102.1137,100
.2708333,102.1136,100
.2291667,102.1133,100
.2125,102.1132,100
.1875,102.113,100
.1791667,102.113,100
.1625,102.1129,100
.1291667,102.1128,100
.0875,102.1126,100
1.029167,102.1373,100
.9458333,102.1348,100
.9375,102.1345,100
.9291667,102.1343,100
.9208333,102.134,100
.9125,102.1338,100
.8208333,102.1313,100
.7791666,102.1303,100
.7708333,102.1301,100
.7625,102.1299,100
.7541667,102.1297,100
.7458333,102.1295,100
.7375,102.1293,100
.7291667,102.1291,100
.7208334,102.1289,100
.7125,102.1287,100
.7041667,102.1285,100
.6958333,102.1284,100
.6875,102.1282,100
.6791667,102.128,100
.6708333,102.1278,100
.6625,102.1277,100
.6541666,102.1275,100
.6291667,102.127,100
.6208333,102.1268,100
.6125,102.1267,100
.6041667,102.1265,100
.5958334,102.1264,100
.5791667,102.1261,100
.5708333,102.1259,100
.5625,102.1258,100
.5541667,102.1256,100
.5458333,102.1255,100
.5375,102.1253,100
.5291666,102.1252,100
.5208333,102.1251,100
.5125,102.1249,100
.5041667,102.1248,100
.4958333,102.1247,100
.4875,102.1245,100
.4791667,102.1244,100
.4708333,102.1243,100
.4625,102.1242,100
.4541667,102.124,100
.4458333,102.1239,100
.4375,102.1238,100
.4291667,102.1237,100
.4208333,102.1236,100
.4041667,102.1234,100
.3125,102.1224,100
.2875,102.1221,100
.2791667,102.122,100
.2041667,102.1215,100
.1875,102.1214,100
.1791667,102.1213,100
.1625,102.1212,100
.1375,102.1211,100
.0958333,102.121,100
.0875,102.1209,100
1.479167,102.1632,100
.9125,102.1421,100
.8125,102.1394,100
.7708333,102.1384,100
.7625,102.1382,100
.7541667,102.138,100
.7458333,102.1378,100
.7375,102.1376,100
.7291667,102.1374,100
.7208334,102.1373,100
.7125,102.1371,100
.7041667,102.1369,100
.6958333,102.1367,100
.6875,102.1365,100
.6791667,102.1363,100
.6708333,102.1362,100
.6625,102.136,100
.6541666,102.1358,100
.6458333,102.1357,100
.6375,102.1355,100
.6291667,102.1353,100
.6208333,102.1352,100
.6125,102.135,100
.6041667,102.1348,100
.5958334,102.1347,100
.5875,102.1345,100
.5625,102.1341,100
.5541667,102.1339,100
.5458333,102.1338,100
.5375,102.1337,100
.5291666,102.1335,100
.5208333,102.1334,100
.5125,102.1333,100
.5041667,102.1331,100
.4958333,102.133,100
.4875,102.1329,100
.4791667,102.1327,100
.4708333,102.1326,100
.4541667,102.1324,100
.4458333,102.1323,100
.4375,102.1321,100
.4291667,102.132,100
.4208333,102.1319,100
.4125,102.1318,100
.4041667,102.1317,100
.3125,102.1307,100
.3041667,102.1306,100
.2875,102.1305,100
.2791667,102.1304,100
.2291667,102.13,100
.2208333,102.1299,100
.1875,102.1297,100
.1791667,102.1297,100
.1625,102.1296,100
.1125,102.1294,100
.0875,102.1293,100
.0458333,102.1292,100
1.4875,102.1719,100
1.0625,102.1551,100
1.054167,102.1548,100
1.0375,102.1543,100
.8041667,102.1476,100
.7708333,102.1467,100
.7625,102.1465,100
.7541667,102.1463,100
.7458333,102.1462,100
.7375,102.146,100
.7291667,102.1458,100
.7208334,102.1456,100
.7125,102.1454,100
.7041667,102.1452,100
.6958333,102.145,100
.6875,102.1449,100
.6708333,102.1445,100
.6458333,102.144,100
.6375,102.1438,100
.6291667,102.1437,100
.6041667,102.1432,100
.5958334,102.143,100
.5875,102.1429,100
.5791667,102.1427,100
.5625,102.1424,100
.5541667,102.1423,100
.5458333,102.1421,100
.5375,102.142,100
.5291666,102.1419,100
.5208333,102.1417,100
.5125,102.1416,100
.5041667,102.1415,100
.4958333,102.1413,100
.4791667,102.1411,100
.4708333,102.1409,100
.4625,102.1408,100
.4541667,102.1407,100
.4458333,102.1406,100
.4375,102.1405,100
.4291667,102.1404,100
.4041667,102.14,100
.3125,102.139,100
.3041667,102.1389,100
.2458333,102.1384,100
.2208333,102.1383,100
.1625,102.1379,100
.1541667,102.1379,100
.1458333,102.1378,100
.1125,102.1377,100
.0875,102.1376,100
1.0625,102.1634,100
1.054167,102.1631,100
1.045833,102.1628,100
.9291667,102.1593,100
.9208333,102.159,100
.7958333,102.1557,100
.7708333,102.1551,100
.7625,102.1549,100
.7541667,102.1547,100
.7458333,102.1545,100
.7375,102.1543,100
.7291667,102.1541,100
.7208334,102.1539,100
.7125,102.1537,100
.7041667,102.1535,100
.6958333,102.1534,100
.6875,102.1532,100
.6791667,102.153,100
.6708333,102.1528,100
.6625,102.1527,100
.6541666,102.1525,100
.6458333,102.1523,100
.6375,102.1522,100
.6291667,102.152,100
.6041667,102.1515,100
.5958334,102.1514,100
.5875,102.1512,100
.5791667,102.1511,100
.5708333,102.1509,100
.5625,102.1508,100
.5541667,102.1506,100
.5458333,102.1505,100
.5375,102.1503,100
.5291666,102.1502,100
.5208333,102.1501,100
.5125,102.1499,100
.5041667,102.1498,100
.4958333,102.1497,100
.4875,102.1495,100
.4791667,102.1494,100
.4708333,102.1493,100
.4625,102.1492,100
.4541667,102.149,100
.4458333,102.1489,100
.4375,102.1488,100
.4291667,102.1487,100
.4125,102.1485,100
.3791667,102.1481,100
.2541667,102.1468,100
.2458333,102.1468,100
.2375,102.1467,100
.1625,102.1462,100
.1541667,102.1462,100
.1375,102.1461,100
.1125,102.146,100
.0875,102.146,100
1.470833,102.1878,100
.9375,102.1678,100
.7708333,102.1634,100
.7625,102.1632,100
.7541667,102.163,100
.7458333,102.1628,100
.7375,102.1626,100
.7291667,102.1624,100
.7208334,102.1623,100
.7125,102.1621,100
.7041667,102.1619,100
.6958333,102.1617,100
.6875,102.1615,100
.6791667,102.1613,100
.6708333,102.1612,100
.6625,102.161,100
.6541666,102.1608,100
.6458333,102.1607,100
.6375,102.1605,100
.6291667,102.1603,100
.6208333,102.1602,100
.6125,102.16,100
.6041667,102.1598,100
.5958334,102.1597,100
.5875,102.1595,100
.5791667,102.1594,100
.5708333,102.1592,100
.5625,102.1591,100
.5541667,102.1589,100
.5458333,102.1588,100
.5375,102.1587,100
.5291666,102.1585,100
.5208333,102.1584,100
.5125,102.1583,100
.5041667,102.1581,100
.4958333,102.158,100
.4875,102.1579,100
.4791667,102.1577,100
.4708333,102.1576,100
.4625,102.1575,100
.4541667,102.1574,100
.4458333,102.1573,100
.4291667,102.157,100
.4208333,102.1569,100
.4041667,102.1567,100
.3791667,102.1564,100
.3708333,102.1563,100
.3625,102.1562,100
.3541667,102.1561,100
.3458333,102.156,100
.3208333,102.1558,100
.3125,102.1557,100
.3041667,102.1556,100
.2625,102.1552,100
.2541667,102.1552,100
.2458333,102.1551,100
.2375,102.155,100
.1875,102.1547,100
.1791667,102.1547,100
.1708333,102.1546,100
.1625,102.1546,100
.1541667,102.1545,100
.1458333,102.1545,100
.1375,102.1545,100
.1125,102.1544,100
.0958333,102.1543,100
1.479167,102.1966,100
.9458333,102.1764,100
.9375,102.1762,100
.9041666,102.1752,100
.7791666,102.1719,100
.7708333,102.1717,100
.7541667,102.1713,100
.7458333,102.1712,100
.7375,102.171,100
.7291667,102.1708,100
.7208334,102.1706,100
.7125,102.1704,100
.7041667,102.1702,100
.6958333,102.17,100
.6791667,102.1697,100
.6708333,102.1695,100
.6625,102.1693,100
.6541666,102.1692,100
.6458333,102.169,100
.6375,102.1688,100
.6291667,102.1687,100
.6208333,102.1685,100
.6125,102.1683,100
.5958334,102.168,100
.5875,102.1679,100
.5791667,102.1677,100
.5708333,102.1676,100
.5625,102.1674,100
.5541667,102.1673,100
.5458333,102.1671,100
.5375,102.167,100
.5291666,102.1669,100
.5208333,102.1667,100
.5041667,102.1665,100
.4958333,102.1663,100
.4875,102.1662,100
.4791667,102.1661,100
.4708333,102.1659,100
.4625,102.1658,100
.4541667,102.1657,100
.4458333,102.1656,100
.4375,102.1655,100
.4291667,102.1654,100
.4208333,102.1653,100
.4125,102.1651,100
.4041667,102.165,100
.3875,102.1648,100
.3791667,102.1647,100
.3708333,102.1646,100
.3625,102.1645,100
.3541667,102.1645,100
.3458333,102.1644,100
.3208333,102.1641,100
.3125,102.164,100
.3041667,102.1639,100
.2625,102.1636,100
.2541667,102.1635,100
.2458333,102.1634,100
.1958333,102.1631,100
.1791667,102.163,100
.1458333,102.1628,100
.1375,102.1628,100
.1041667,102.1627,100
.0875,102.1626,100
1.4625,102.2041,100
.9541667,102.185,100
.9375,102.1845,100
.9125,102.1838,100
.9041666,102.1836,100
.8541667,102.1822,100
.7791666,102.1803,100
.7708333,102.1801,100
.7625,102.1799,100
.7541667,102.1797,100
.7375,102.1793,100
.7291667,102.1791,100
.7208334,102.1789,100
.7125,102.1787,100
.7041667,102.1786,100
.6958333,102.1784,100
.6875,102.1782,100
.6541666,102.1775,100
.6458333,102.1773,100
.6375,102.1772,100
.6291667,102.177,100
.6208333,102.1768,100
.6125,102.1767,100
.5958334,102.1764,100
.5875,102.1762,100
.5791667,102.1761,100
.5708333,102.1759,100
.5625,102.1758,100
.5541667,102.1756,100
.5458333,102.1755,100
.5375,102.1753,100
.5291666,102.1752,100
.5208333,102.1751,100
.5125,102.1749,100
.5041667,102.1748,100
.4958333,102.1747,100
.4875,102.1745,100
.4791667,102.1744,100
.4708333,102.1743,100
.4625,102.1742,100
.4541667,102.174,100
.4458333,102.1739,100
.4375,102.1738,100
.4291667,102.1737,100
.4208333,102.1736,100
.4125,102.1735,100
.3708333,102.173,100
.3208333,102.1724,100
.3125,102.1724,100
.3041667,102.1723,100
.2625,102.1719,100
.1875,102.1714,100
.1375,102.1711,100
.1041667,102.171,100
.0958333,102.171,100
.0625,102.1709,100
.0375,102.1709,100
1.470833,102.2128,100
1.4625,102.2125,100
1.0125,102.1951,100
.9541667,102.1933,100
.9458333,102.1931,100
.9208333,102.1924,100
.9125,102.1921,100
.9041666,102.1919,100
.8958333,102.1917,100
.7791666,102.1886,100
.7708333,102.1884,100
.7625,102.1882,100
.7541667,102.188,100
.7458333,102.1878,100
.7375,102.1876,100
.7291667,102.1874,100
.7208334,102.1873,100
.7125,102.1871,100
.7041667,102.1869,100
.6958333,102.1867,100
.6875,102.1865,100
.6791667,102.1863,100
.6708333,102.1862,100
.6625,102.186,100
.6458333,102.1857,100
.6375,102.1855,100
.6291667,102.1853,100
.6208333,102.1852,100
.6125,102.185,100
.6041667,102.1848,100
.5958334,102.1847,100
.5875,102.1845,100
.5791667,102.1844,100
.5708333,102.1842,100
.5625,102.1841,100
.5541667,102.1839,100
.5458333,102.1838,100
.5375,102.1837,100
.5291666,102.1835,100
.5208333,102.1834,100
.5125,102.1833,100
.5041667,102.1831,100
.4958333,102.183,100
.4875,102.1829,100
.4791667,102.1827,100
.4708333,102.1826,100
.4625,102.1825,100
.4541667,102.1824,100
.4375,102.1821,100
.4291667,102.182,100
.4208333,102.1819,100
.4125,102.1818,100
.4041667,102.1817,100
.3958333,102.1816,100
.3875,102.1815,100
.3791667,102.1814,100
.3708333,102.1813,100
.3625,102.1812,100
.3458333,102.181,100
.3375,102.1809,100
.3291667,102.1809,100
.3208333,102.1808,100
.2958333,102.1805,100
.2625,102.1802,100
.2541667,102.1802,100
.2458333,102.1801,100
.2375,102.18,100
.1291667,102.1794,100
.1208333,102.1794,100
.1125,102.1794,100
.1041667,102.1793,100
.0958333,102.1793,100
.0625,102.1792,100
.0208333,102.1792,100
1.470833,102.2212,100
1.4625,102.2208,100
.9458333,102.2014,100
.8958333,102.2,100
.7791666,102.197,100
.7708333,102.1967,100
.7625,102.1965,100
.7541667,102.1964,100
.7458333,102.1962,100
.7375,102.196,100
.7291667,102.1958,100
.7208334,102.1956,100
.7125,102.1954,100
.7041667,102.1952,100
.6958333,102.195,100
.6875,102.1949,100
.6791667,102.1947,100
.6708333,102.1945,100
.6375,102.1938,100
.6208333,102.1935,100
.6125,102.1933,100
.6041667,102.1932,100
.5958334,102.193,100
.5875,102.1929,100
.5791667,102.1927,100
.5708333,102.1926,100
.5625,102.1924,100
.5541667,102.1923,100
.5458333,102.1921,100
.5375,102.192,100
.5291666,102.1919,100
.5208333,102.1917,100
.5125,102.1916,100
.5041667,102.1915,100
.4958333,102.1913,100
.4875,102.1912,100
.4791667,102.1911,100
.4708333,102.1909,100
.4625,102.1908,100
.4541667,102.1907,100
.4458333,102.1906,100
.4375,102.1905,100
.4291667,102.1904,100
.4208333,102.1903,100
.4125,102.1901,100
.4041667,102.19,100
.3958333,102.1899,100
.3541667,102.1895,100
.3458333,102.1894,100
.3375,102.1893,100
.3208333,102.1891,100
.3041667,102.1889,100
.2958333,102.1889,100
.2541667,102.1885,100
.2458333,102.1884,100
.2375,102.1884,100
.2125,102.1882,100
.1958333,102.1881,100
.1625,102.1879,100
.1375,102.1878,100
.0958333,102.1876,100
.0708333,102.1876,100
.0291667,102.1875,100
1.4875,102.2303,100
.9208333,102.209,100
.8875,102.2081,100
.8291667,102.2065,100
.8041667,102.2059,100
.7875,102.2055,100
.7791666,102.2053,100
.7708333,102.2051,100
.7625,102.2049,100
.7541667,102.2047,100
.7458333,102.2045,100
.7375,102.2043,100
.7291667,102.2041,100
.7208334,102.2039,100
.7125,102.2037,100
.7041667,102.2036,100
.6958333,102.2034,100
.6875,102.2032,100
.6791667,102.203,100
.6708333,102.2028,100
.6125,102.2017,100
.6041667,102.2015,100
.5958334,102.2014,100
.5875,102.2012,100
.5791667,102.2011,100
.5708333,102.2009,100
.5625,102.2008,100
.5541667,102.2006,100
.5458333,102.2005,100
.5375,102.2003,100
.5291666,102.2002,100
.5208333,102.2001,100
.5125,102.1999,100
.5041667,102.1998,100
.4958333,102.1997,100
.4875,102.1995,100
.4791667,102.1994,100
.4708333,102.1993,100
.4625,102.1992,100
.4541667,102.199,100
.4458333,102.1989,100
.4291667,102.1987,100
.4208333,102.1986,100
.4125,102.1985,100
.4041667,102.1984,100
.3958333,102.1983,100
.3875,102.1982,100
.3708333,102.198,100
.3625,102.1979,100
.3458333,102.1977,100
.3375,102.1976,100
.3291667,102.1975,100
.3208333,102.1974,100
.3125,102.1974,100
.2958333,102.1972,100
.2875,102.1971,100
.2791667,102.197,100
.2541667,102.1968,100
.2458333,102.1968,100
.2375,102.1967,100
.2208333,102.1966,100
.1958333,102.1964,100
.1875,102.1964,100
.1791667,102.1963,100
.1625,102.1962,100
.1208333,102.1961,100
.1041667,102.196,100
.0958333,102.196,100
.0875,102.196,100
.0791667,102.1959,100
.0708333,102.1959,100
.9708334,102.2188,100
.9291667,102.2176,100
.8291667,102.2149,100
.7875,102.2138,100
.7791666,102.2136,100
.7708333,102.2134,100
.7625,102.2132,100
.7541667,102.213,100
.7458333,102.2128,100
.7375,102.2126,100
.7291667,102.2124,100
.7208334,102.2123,100
.7125,102.2121,100
.6958333,102.2117,100
.6708333,102.2112,100
.6625,102.211,100
.6375,102.2105,100
.6291667,102.2103,100
.6208333,102.2102,100
.6125,102.21,100
.6041667,102.2098,100
.5958334,102.2097,100
.5875,102.2095,100
.5791667,102.2094,100
.5708333,102.2092,100
.5625,102.2091,100
.5541667,102.2089,100
.5458333,102.2088,100
.5375,102.2087,100
.5291666,102.2085,100
.5208333,102.2084,100
.5125,102.2083,100
.4958333,102.208,100
.4875,102.2079,100
.4791667,102.2077,100
.4708333,102.2076,100
.4625,102.2075,100
.4458333,102.2073,100
.4375,102.2071,100
.4291667,102.207,100
.4208333,102.2069,100
.4041667,102.2067,100
.3958333,102.2066,100
.3875,102.2065,100
.3791667,102.2064,100
.3708333,102.2063,100
.3625,102.2062,100
.3375,102.2059,100
.3291667,102.2059,100
.3208333,102.2058,100
.3125,102.2057,100
.2958333,102.2055,100
.2875,102.2055,100
.2791667,102.2054,100
.2708333,102.2053,100
.1875,102.2047,100
.1791667,102.2047,100
.1708333,102.2046,100
.1458333,102.2045,100
.1208333,102.2044,100
.1041667,102.2043,100
.0958333,102.2043,100
.0875,102.2043,100
.0791667,102.2043,100
.0708333,102.2042,100
1.2875,102.2383,100
1.279167,102.238,100
.9541667,102.2267,100
.9375,102.2262,100
.9291667,102.2259,100
.9125,102.2255,100
.9041666,102.2252,100
.8208333,102.223,100
.8125,102.2228,100
.8041667,102.2226,100
.7958333,102.2224,100
.7875,102.2222,100
.7791666,102.222,100
.7708333,102.2217,100
.7625,102.2215,100
.7541667,102.2214,100
.7458333,102.2212,100
.7375,102.221,100
.7291667,102.2208,100
.7208334,102.2206,100
.7125,102.2204,100
.7041667,102.2202,100
.6958333,102.22,100
.6875,102.2199,100
.6791667,102.2197,100
.6458333,102.219,100
.6375,102.2188,100
.6291667,102.2187,100
.6208333,102.2185,100
.6125,102.2183,100
.6041667,102.2182,100
.5958334,102.218,100
.5875,102.2179,100
.5791667,102.2177,100
.5708333,102.2176,100
.5625,102.2174,100
.5541667,102.2173,100
.5458333,102.2171,100
.5375,102.217,100
.5291666,102.2169,100
.5208333,102.2167,100
.5125,102.2166,100
.5041667,102.2165,100
.4958333,102.2163,100
.4875,102.2162,100
.4791667,102.2161,100
.4708333,102.216,100
.4625,102.2158,100
.4541667,102.2157,100
.4458333,102.2156,100
.4375,102.2155,100
.4208333,102.2153,100
.4125,102.2151,100
.4041667,102.215,100
.3958333,102.2149,100
.3791667,102.2147,100
.3708333,102.2146,100
.3541667,102.2145,100
.3458333,102.2144,100
.3375,102.2143,100
.3291667,102.2142,100
.3208333,102.2141,100
.3125,102.214,100
.3041667,102.2139,100
.2958333,102.2139,100
.2875,102.2138,100
.2791667,102.2137,100
.2708333,102.2136,100
.2291667,102.2133,100
.2208333,102.2133,100
.1791667,102.213,100
.1708333,102.213,100
.1125,102.2127,100
.1041667,102.2127,100
.0958333,102.2126,100
.0875,102.2126,100
.0791667,102.2126,100
.0708333,102.2126,100
.0625,102.2126,100
.0541667,102.2125,100
.0041667,102.2125,100
1.3875,102.2508,100
1.379167,102.2505,100
1.3375,102.2487,100
1.329167,102.2483,100
1.320833,102.248,100
1.3125,102.2477,100
1.304167,102.2473,100
1.295833,102.247,100
1.2875,102.2467,100
1.279167,102.2463,100
1.270833,102.246,100
1.2625,102.2457,100
1.254167,102.2453,100
.9208333,102.234,100
.9041666,102.2336,100
.8375,102.2318,100
.8291667,102.2315,100
.8208333,102.2313,100
.8125,102.2311,100
.8041667,102.2309,100
.7875,102.2305,100
.7791666,102.2303,100
.7708333,102.2301,100
.7625,102.2299,100
.7541667,102.2297,100
.7458333,102.2295,100
.7375,102.2293,100
.7291667,102.2291,100
.7208334,102.2289,100
.7125,102.2287,100
.7041667,102.2286,100
.6958333,102.2284,100
.6875,102.2282,100
.6791667,102.228,100
.6458333,102.2273,100
.6375,102.2272,100
.6291667,102.227,100
.6125,102.2267,100
.6041667,102.2265,100
.5958334,102.2264,100
.5875,102.2262,100
.5791667,102.2261,100
.5708333,102.2259,100
.5625,102.2258,100
.5541667,102.2256,100
.5458333,102.2255,100
.5375,102.2253,100
.5291666,102.2252,100
.5208333,102.2251,100
.5125,102.2249,100
.5041667,102.2248,100
.4958333,102.2247,100
.4875,102.2245,100
.4791667,102.2244,100
.4708333,102.2243,100
.4625,102.2242,100
.4541667,102.224,100
.4458333,102.2239,100
.4291667,102.2237,100
.4208333,102.2236,100
.4125,102.2235,100
.3791667,102.2231,100
.3458333,102.2227,100
.3375,102.2226,100
.3291667,102.2225,100
.3208333,102.2224,100
.3125,102.2224,100
.3041667,102.2223,100
.2958333,102.2222,100
.2791667,102.222,100
.2708333,102.222,100
.2541667,102.2218,100
.2458333,102.2218,100
.1875,102.2214,100
.1708333,102.2213,100
.1125,102.221,100
.1041667,102.221,100
.0958333,102.221,100
.0875,102.221,100
.0791667,102.2209,100
.0708333,102.2209,100
.0625,102.2209,100
.0541667,102.2209,100
.0375,102.2209,100
.0291667,102.2208,100
.0208333,102.2208,100
1.3875,102.2591,100
1.379167,102.2588,100
1.370833,102.2584,100
1.3625,102.2581,100
1.354167,102.2577,100
1.345833,102.2574,100
1.3375,102.257,100
1.329167,102.2567,100
1.320833,102.2563,100
1.3125,102.256,100
1.304167,102.2557,100
1.295833,102.2553,100
1.2875,102.255,100
1.279167,102.2546,100
1.270833,102.2543,100
1.2625,102.254,100
1.254167,102.2537,100
1.245833,102.2533,100
.9041666,102.2419,100
.8958333,102.2417,100
.8458334,102.2403,100
.8375,102.2401,100
.8208333,102.2397,100
.8125,102.2394,100
.8041667,102.2392,100
.7958333,102.239,100
.7875,102.2388,100
.7791666,102.2386,100
.7708333,102.2384,100
.7625,102.2382,100
.7541667,102.238,100
.7458333,102.2378,100
.7375,102.2376,100
.7291667,102.2374,100
.7208334,102.2373,100
.7125,102.2371,100
.7041667,102.2369,100
.6958333,102.2367,100
.6875,102.2365,100
.6791667,102.2364,100
.6708333,102.2362,100
.6458333,102.2357,100
.6375,102.2355,100
.6291667,102.2353,100
.6208333,102.2352,100
.6125,102.235,100
.5958334,102.2347,100
.5875,102.2345,100
.5791667,102.2344,100
.5708333,102.2342,100
.5625,102.2341,100
.5541667,102.2339,100
.5458333,102.2338,100
.5375,102.2337,100
.5291666,102.2335,100
.5208333,102.2334,100
.5125,102.2333,100
.5041667,102.2331,100
.4958333,102.233,100
.4875,102.2329,100
.4791667,102.2327,100
.4708333,102.2326,100
.4625,102.2325,100
.4541667,102.2324,100
.4375,102.2321,100
.4208333,102.2319,100
.4125,102.2318,100
.3875,102.2315,100
.3708333,102.2313,100
.3541667,102.2311,100
.3458333,102.231,100
.3375,102.2309,100
.3291667,102.2309,100
.3208333,102.2308,100
.3041667,102.2306,100
.2958333,102.2305,100
.2791667,102.2304,100
.2541667,102.2302,100
.2458333,102.2301,100
.2375,102.23,100
.2291667,102.23,100
.2208333,102.2299,100
.1958333,102.2298,100
.1875,102.2297,100
.1708333,102.2296,100
.1041667,102.2293,100
.0958333,102.2293,100
.0708333,102.2292,100
.0541667,102.2292,100
.0458333,102.2292,100
.0375,102.2292,100
.0208333,102.2292,100
.0041667,102.2292,100
1.495833,102.2724,100
1.3875,102.2675,100
1.379167,102.2671,100
1.370833,102.2668,100
1.3625,102.2664,100
1.354167,102.2661,100
1.345833,102.2657,100
1.3375,102.2654,100
1.329167,102.265,100
1.320833,102.2647,100
1.3125,102.2643,100
1.304167,102.264,100
1.295833,102.2637,100
1.2875,102.2633,100
1.279167,102.263,100
1.270833,102.2627,100
1.2625,102.2623,100
1.254167,102.262,100
1.245833,102.2617,100
1.2375,102.2614,100
1.220833,102.2607,100
.9208333,102.2507,100
.8458334,102.2486,100
.8208333,102.248,100
.8125,102.2478,100
.8041667,102.2476,100
.7958333,102.2474,100
.7875,102.2472,100
.7791666,102.247,100
.7708333,102.2467,100
.7625,102.2466,100
.7541667,102.2464,100
.7458333,102.2462,100
.7375,102.246,100
.7291667,102.2458,100
.7208334,102.2456,100
.7125,102.2454,100
.6791667,102.2447,100
.6708333,102.2445,100
.6458333,102.244,100
.6375,102.2438,100
.6291667,102.2437,100
.6208333,102.2435,100
.6125,102.2433,100
.6041667,102.2432,100
.5958334,102.243,100
.5875,102.2429,100
.5791667,102.2427,100
.5708333,102.2426,100
.5625,102.2424,100
.5541667,102.2423,100
.5458333,102.2421,100
.5375,102.242,100
.5291666,102.2419,100
.5208333,102.2417,100
.5125,102.2416,100
.5041667,102.2415,100
.4958333,102.2413,100
.4875,102.2412,100
.4791667,102.2411,100
.4708333,102.241,100
.4625,102.2408,100
.4541667,102.2407,100
.4458333,102.2406,100
.4375,102.2405,100
.4291667,102.2404,100
.4208333,102.2403,100
.4125,102.2402,100
.4041667,102.24,100
.3875,102.2398,100
.3791667,102.2397,100
.3708333,102.2396,100
.3541667,102.2395,100
.3291667,102.2392,100
.3208333,102.2391,100
.3125,102.239,100
.2958333,102.2389,100
.2708333,102.2386,100
.2625,102.2386,100
.2458333,102.2384,100
.2375,102.2384,100
.2291667,102.2383,100
.2208333,102.2383,100
.2125,102.2382,100
.2041667,102.2382,100
.1958333,102.2381,100
.1875,102.238,100
.1541667,102.2379,100
.1458333,102.2378,100
.1208333,102.2377,100
.1041667,102.2377,100
.0958333,102.2376,100
.0875,102.2376,100
.0791667,102.2376,100
.0708333,102.2376,100
.0541667,102.2375,100
.0458333,102.2375,100
.0375,102.2375,100
.0291667,102.2375,100
.0208333,102.2375,100
1.3875,102.2758,100
1.379167,102.2755,100
1.370833,102.2751,100
1.3625,102.2747,100
1.354167,102.2744,100
1.345833,102.274,100
1.3375,102.2737,100
1.329167,102.2734,100
1.320833,102.273,100
1.3125,102.2727,100
1.304167,102.2723,100
1.295833,102.272,100
1.2875,102.2717,100
1.279167,102.2713,100
1.270833,102.271,100
1.2625,102.2707,100
1.254167,102.2703,100
1.245833,102.27,100
1.2375,102.2697,100
1.229167,102.2694,100
1.220833,102.2691,100
1.2125,102.2687,100
1.129167,102.2657,100
1.120833,102.2654,100
1.1125,102.2651,100
1.104167,102.2648,100
.9208333,102.259,100
.9125,102.2588,100
.9041666,102.2586,100
.8958333,102.2583,100
.8791667,102.2579,100
.8625,102.2574,100
.8458334,102.257,100
.8291667,102.2565,100
.8125,102.2561,100
.8041667,102.2559,100
.7958333,102.2557,100
.7875,102.2555,100
.7791666,102.2553,100
.7708333,102.2551,100
.7625,102.2549,100
.7541667,102.2547,100
.7458333,102.2545,100
.7375,102.2543,100
.7291667,102.2541,100
.7208334,102.2539,100
.7125,102.2537,100
.7041667,102.2536,100
.6958333,102.2534,100
.6458333,102.2523,100
.6375,102.2522,100
.6291667,102.252,100
.6208333,102.2518,100
.6125,102.2517,100
.6041667,102.2515,100
.5958334,102.2514,100
.5875,102.2512,100
.5791667,102.2511,100
.5708333,102.2509,100
.5625,102.2508,100
.5541667,102.2506,100
.5458333,102.2505,100
.5375,102.2503,100
.5291666,102.2502,100
.5208333,102.2501,100
.5041667,102.2498,100
