lat,lon,prob201107,prob201108
.3875,102.1982,101,101
.3708333,102.198,103,103
.3625,102.1979,103,103
.3458333,102.1977,103,103
.3375,102.1976,101,101
.3291667,102.1975,101,101
.3208333,102.1974,101,101
.3125,102.1974,52,52
.2958333,102.1972,55,56
.2875,102.1971,66,67
.2791667,102.197,73,73
.2541667,102.1968,101,101
.2458333,102.1968,103,103
.2375,102.1967,103,103
.2208333,102.1966,101,101
.1958333,102.1964,101,101
.1875,102.1964,101,101
.1791667,102.1963,101,101
.1625,102.1962,101,101
.1208333,102.1961,101,101
.1041667,102.196,101,101
.0958333,102.196,101,101
.0875,102.196,101,101
.0791667,102.1959,103,103
.0708333,102.1959,103,103
.9708334,102.2188,101,101
.9291667,102.2176,101,101
.8291667,102.2149,103,103
.7875,102.2138,103,103
.7791666,102.2136,101,101
.7708333,102.2134,101,101
.7625,102.2132,101,101
.7541667,102.213,101,101
.7458333,102.2128,101,101
.7375,102.2126,101,101
.7291667,102.2124,101,101
.7208334,102.2123,101,101
.7125,102.2121,101,101
.6958333,102.2117,101,101
.6708333,102.2112,101,101
.6625,102.211,101,101
.6375,102.2105,101,101
.6291667,102.2103,101,101
.6208333,102.2102,101,101
.6125,102.21,101,101
.6041667,102.2098,101,101
.5958334,102.2097,101,101
.5875,102.2095,101,101
.5791667,102.2094,101,101
.5708333,102.2092,103,103
.5625,102.2091,103,103
.5541667,102.2089,103,103
.5458333,102.2088,103,103
.5375,102.2087,103,103
.5291666,102.2085,103,103
.5208333,102.2084,103,103
.5125,102.2083,103,103
.4958333,102.208,103,103
.4875,102.2079,103,103
.4791667,102.2077,103,103
.4708333,102.2076,103,103
.4625,102.2075,103,103
.4458333,102.2073,103,103
.4375,102.2071,103,103
.4291667,102.207,103,103
.4208333,102.2069,103,103
.4041667,102.2067,103,103
.3958333,102.2066,103,103
.3875,102.2065,103,103
.3791667,102.2064,103,103
.3708333,102.2063,103,103
.3625,102.2062,103,103
.3375,102.2059,101,101
.3291667,102.2059,103,103
.3208333,102.2058,81,81
.3125,102.2057,101,101
.2958333,102.2055,103,103
.2875,102.2055,103,103
.2791667,102.2054,76,76
.2708333,102.2053,69,69
.1875,102.2047,101,101
.1791667,102.2047,101,101
.1708333,102.2046,101,101
.1458333,102.2045,101,101
.1208333,102.2044,101,101
.1041667,102.2043,101,101
.0958333,102.2043,101,101
.0875,102.2043,101,101
.0791667,102.2043,103,103
.0708333,102.2042,103,103
1.2875,102.2383,101,101
1.279167,102.238,101,101
.9541667,102.2267,101,101
.9375,102.2262,101,101
.9291667,102.2259,101,101
.9125,102.2255,101,101
.9041666,102.2252,101,101
.8208333,102.223,103,103
.8125,102.2228,103,103
.8041667,102.2226,103,103
.7958333,102.2224,103,103
.7875,102.2222,103,103
.7791666,102.222,103,103
.7708333,102.2217,101,101
.7625,102.2215,101,101
.7541667,102.2214,101,101
.7458333,102.2212,101,101
.7375,102.221,101,101
.7291667,102.2208,101,101
.7208334,102.2206,101,101
.7125,102.2204,101,101
.7041667,102.2202,101,101
.6958333,102.22,101,101
.6875,102.2199,101,101
.6791667,102.2197,101,101
.6458333,102.219,101,101
.6375,102.2188,101,101
.6291667,102.2187,101,101
.6208333,102.2185,101,101
.6125,102.2183,101,101
.6041667,102.2182,101,101
.5958334,102.218,101,101
.5875,102.2179,101,101
.5791667,102.2177,101,101
.5708333,102.2176,103,103
.5625,102.2174,103,103
.5541667,102.2173,103,103
.5458333,102.2171,103,103
.5375,102.217,103,103
.5291666,102.2169,103,103
.5208333,102.2167,103,103
.5125,102.2166,103,103
.5041667,102.2165,103,103
.4958333,102.2163,103,103
.4875,102.2162,103,103
.4791667,102.2161,103,103
.4708333,102.216,103,103
.4625,102.2158,103,103
.4541667,102.2157,103,103
.4458333,102.2156,103,103
.4375,102.2155,103,103
.4208333,102.2153,103,103
.4125,102.2151,103,103
.4041667,102.215,103,103
.3958333,102.2149,103,103
.3791667,102.2147,103,103
.3708333,102.2146,103,103
.3541667,102.2145,103,103
.3458333,102.2144,103,103
.3375,102.2143,101,101
.3291667,102.2142,103,103
.3208333,102.2141,84,84
.3125,102.214,50,50
.3041667,102.2139,62,62
.2958333,102.2139,103,103
.2875,102.2138,78,78
.2791667,102.2137,101,101
.2708333,102.2136,101,101
.2291667,102.2133,103,103
.2208333,102.2133,103,103
.1791667,102.213,101,101
.1708333,102.213,101,101
.1125,102.2127,101,101
.1041667,102.2127,101,101
.0958333,102.2126,101,101
.0875,102.2126,101,101
.0791667,102.2126,103,103
.0708333,102.2126,103,103
.0625,102.2126,103,103
.0541667,102.2125,103,103
.0041667,102.2125,101,101
1.3875,102.2508,101,101
1.379167,102.2505,101,101
1.3375,102.2487,96,96
1.329167,102.2483,81,81
1.320833,102.248,101,101
1.3125,102.2477,101,101
1.304167,102.2473,101,101
1.295833,102.247,101,101
1.2875,102.2467,101,101
1.279167,102.2463,101,101
1.270833,102.246,101,101
1.2625,102.2457,101,101
1.254167,102.2453,101,101
.9208333,102.234,101,101
.9041666,102.2336,101,101
.8375,102.2318,101,101
.8291667,102.2315,101,101
.8208333,102.2313,103,103
.8125,102.2311,57,57
.8041667,102.2309,103,103
.7875,102.2305,103,103
.7791666,102.2303,103,103
.7708333,102.2301,51,51
.7625,102.2299,103,103
.7541667,102.2297,101,101
.7458333,102.2295,101,101
.7375,102.2293,101,101
.7291667,102.2291,101,101
.7208334,102.2289,101,101
.7125,102.2287,101,101
.7041667,102.2286,101,101
.6958333,102.2284,101,101
.6875,102.2282,101,101
.6791667,102.228,101,101
.6458333,102.2273,101,101
.6375,102.2272,101,101
.6291667,102.227,101,101
.6125,102.2267,101,101
.6041667,102.2265,101,101
.5958334,102.2264,101,101
.5875,102.2262,101,101
.5791667,102.2261,101,101
.5708333,102.2259,103,103
.5625,102.2258,103,103
.5541667,102.2256,103,103
.5458333,102.2255,103,103
.5375,102.2253,103,103
.5291666,102.2252,103,103
.5208333,102.2251,103,103
.5125,102.2249,103,103
.5041667,102.2248,103,103
.4958333,102.2247,103,103
.4875,102.2245,103,103
.4791667,102.2244,103,103
.4708333,102.2243,103,103
.4625,102.2242,103,103
.4541667,102.224,103,103
.4458333,102.2239,103,103
.4291667,102.2237,103,103
.4208333,102.2236,103,103
.4125,102.2235,103,103
.3791667,102.2231,103,103
.3458333,102.2227,103,103
.3375,102.2226,101,101
.3291667,102.2225,101,101
.3208333,102.2224,103,103
.3125,102.2224,101,101
.3041667,102.2223,101,101
.2958333,102.2222,58,58
.2791667,102.222,53,53
.2708333,102.222,101,101
.2541667,102.2218,101,101
.2458333,102.2218,101,101
.1875,102.2214,101,101
.1708333,102.2213,63,63
.1125,102.221,101,101
.1041667,102.221,101,101
.0958333,102.221,101,101
.0875,102.221,101,101
.0791667,102.2209,103,103
.0708333,102.2209,103,103
.0625,102.2209,103,103
.0541667,102.2209,103,103
.0375,102.2209,103,103
.0291667,102.2208,103,103
.0208333,102.2208,69,69
1.3875,102.2591,101,101
1.379167,102.2588,101,101
1.370833,102.2584,101,101
1.3625,102.2581,101,101
1.354167,102.2577,101,101
1.345833,102.2574,101,101
1.3375,102.257,101,101
1.329167,102.2567,101,101
1.320833,102.2563,101,101
1.3125,102.256,101,101
1.304167,102.2557,101,101
1.295833,102.2553,101,101
1.2875,102.255,101,101
1.279167,102.2546,101,101
1.270833,102.2543,101,101
1.2625,102.254,101,101
1.254167,102.2537,101,101
1.245833,102.2533,101,101
.9041666,102.2419,101,101
.8958333,102.2417,101,101
.8458334,102.2403,103,103
.8375,102.2401,101,101
.8208333,102.2397,101,101
.8125,102.2394,101,101
.8041667,102.2392,103,103
.7958333,102.239,103,103
.7875,102.2388,103,103
.7791666,102.2386,103,103
.7708333,102.2384,103,103
.7625,102.2382,90,90
.7541667,102.238,101,101
.7458333,102.2378,101,101
.7375,102.2376,101,101
.7291667,102.2374,101,101
.7208334,102.2373,101,101
.7125,102.2371,101,101
.7041667,102.2369,101,101
.6958333,102.2367,101,101
.6875,102.2365,101,101
.6791667,102.2364,101,101
.6708333,102.2362,101,101
.6458333,102.2357,101,101
.6375,102.2355,101,101
.6291667,102.2353,101,101
.6208333,102.2352,101,101
.6125,102.235,101,101
.5958334,102.2347,101,101
.5875,102.2345,101,101
.5791667,102.2344,101,101
.5708333,102.2342,103,103
.5625,102.2341,103,103
.5541667,102.2339,103,103
.5458333,102.2338,103,103
.5375,102.2337,103,103
.5291666,102.2335,103,103
.5208333,102.2334,103,103
.5125,102.2333,103,103
.5041667,102.2331,103,103
.4958333,102.233,103,103
.4875,102.2329,103,103
.4791667,102.2327,103,103
.4708333,102.2326,103,103
.4625,102.2325,103,103
.4541667,102.2324,103,103
.4375,102.2321,103,103
.4208333,102.2319,103,103
.4125,102.2318,103,103
.3875,102.2315,103,103
.3708333,102.2313,103,103
.3541667,102.2311,103,103
.3458333,102.231,103,103
.3375,102.2309,103,103
.3291667,102.2309,101,101
.3208333,102.2308,101,101
.3041667,102.2306,63,63
.2958333,102.2305,101,101
.2791667,102.2304,101,101
.2541667,102.2302,54,54
.2458333,102.2301,103,103
.2375,102.23,101,101
.2291667,102.23,101,101
.2208333,102.2299,103,103
.1958333,102.2298,103,103
.1875,102.2297,101,101
.1708333,102.2296,77,83
.1041667,102.2293,103,103
.0958333,102.2293,101,101
.0708333,102.2292,103,103
.0541667,102.2292,103,103
.0458333,102.2292,103,103
.0375,102.2292,103,103
.0208333,102.2292,103,103
.0041667,102.2292,101,101
1.495833,102.2724,101,101
1.3875,102.2675,101,101
1.379167,102.2671,101,101
1.370833,102.2668,101,101
1.3625,102.2664,101,101
1.354167,102.2661,101,101
1.345833,102.2657,101,101
1.3375,102.2654,101,101
1.329167,102.265,101,101
1.320833,102.2647,101,101
1.3125,102.2643,101,101
1.304167,102.264,101,101
1.295833,102.2637,101,101
1.2875,102.2633,101,101
1.279167,102.263,101,101
1.270833,102.2627,101,101
1.2625,102.2623,101,101
1.254167,102.262,101,101
1.245833,102.2617,101,101
1.2375,102.2614,101,101
1.220833,102.2607,101,101
.9208333,102.2507,103,103
.8458334,102.2486,103,103
.8208333,102.248,101,101
.8125,102.2478,101,101
.8041667,102.2476,103,103
.7958333,102.2474,103,103
.7875,102.2472,103,103
.7791666,102.247,103,103
.7708333,102.2467,103,103
.7625,102.2466,103,103
.7541667,102.2464,85,85
.7458333,102.2462,101,101
.7375,102.246,101,101
.7291667,102.2458,101,101
.7208334,102.2456,101,101
.7125,102.2454,101,101
.6791667,102.2447,101,101
.6708333,102.2445,101,101
.6458333,102.244,101,101
.6375,102.2438,101,101
.6291667,102.2437,101,101
.6208333,102.2435,101,101
.6125,102.2433,101,101
.6041667,102.2432,101,101
.5958334,102.243,101,101
.5875,102.2429,101,101
.5791667,102.2427,101,101
.5708333,102.2426,103,103
.5625,102.2424,103,103
.5541667,102.2423,103,103
.5458333,102.2421,103,103
.5375,102.242,103,103
.5291666,102.2419,103,103
.5208333,102.2417,103,103
.5125,102.2416,103,103
.5041667,102.2415,103,103
.4958333,102.2413,103,103
.4875,102.2412,103,103
.4791667,102.2411,103,103
.4708333,102.241,103,103
.4625,102.2408,103,103
.4541667,102.2407,103,103
.4458333,102.2406,103,103
.4375,102.2405,103,103
.4291667,102.2404,103,103
.4208333,102.2403,103,103
.4125,102.2402,103,103
.4041667,102.24,103,103
.3875,102.2398,103,103
.3791667,102.2397,103,103
.3708333,102.2396,103,103
.3541667,102.2395,103,103
.3291667,102.2392,103,103
.3208333,102.2391,101,101
.3125,102.239,101,101
.2958333,102.2389,101,101
.2708333,102.2386,101,101
.2625,102.2386,101,101
.2458333,102.2384,101,101
.2375,102.2384,101,101
.2291667,102.2383,101,101
.2208333,102.2383,103,103
.2125,102.2382,103,103
.2041667,102.2382,103,103
.1958333,102.2381,101,101
.1875,102.238,101,101
.1541667,102.2379,101,101
.1458333,102.2378,101,101
.1208333,102.2377,101,101
.1041667,102.2377,103,103
.0958333,102.2376,103,103
.0875,102.2376,103,103
.0791667,102.2376,103,103
.0708333,102.2376,103,103
.0541667,102.2375,103,103
.0458333,102.2375,103,103
.0375,102.2375,103,103
.0291667,102.2375,103,103
.0208333,102.2375,103,103
1.3875,102.2758,101,101
1.379167,102.2755,101,101
1.370833,102.2751,101,101
1.3625,102.2747,101,101
1.354167,102.2744,101,101
1.345833,102.274,101,101
1.3375,102.2737,101,101
1.329167,102.2734,103,103
1.320833,102.273,103,103
1.3125,102.2727,101,101
1.304167,102.2723,101,101
1.295833,102.272,101,101
1.2875,102.2717,101,101
1.279167,102.2713,101,101
1.270833,102.271,101,101
1.2625,102.2707,101,101
1.254167,102.2703,101,101
1.245833,102.27,101,101
1.2375,102.2697,101,101
1.229167,102.2694,101,101
1.220833,102.2691,101,101
1.2125,102.2687,101,101
1.129167,102.2657,101,101
1.120833,102.2654,101,101
1.1125,102.2651,101,101
1.104167,102.2648,101,101
.9208333,102.259,103,103
.9125,102.2588,103,103
.9041666,102.2586,103,103
.8958333,102.2583,103,103
.8791667,102.2579,103,103
.8625,102.2574,103,103
.8458334,102.257,103,103
.8291667,102.2565,103,103
.8125,102.2561,101,101
.8041667,102.2559,103,103
.7958333,102.2557,103,103
.7875,102.2555,103,103
.7791666,102.2553,103,103
.7708333,102.2551,103,103
.7625,102.2549,103,103
.7541667,102.2547,103,103
.7458333,102.2545,101,101
.7375,102.2543,101,101
.7291667,102.2541,101,101
.7208334,102.2539,101,101
.7125,102.2537,101,101
.7041667,102.2536,101,101
.6958333,102.2534,101,101
.6458333,102.2523,101,101
.6375,102.2522,101,101
.6291667,102.252,101,101
.6208333,102.2518,101,101
.6125,102.2517,101,101
.6041667,102.2515,101,101
.5958334,102.2514,101,101
.5875,102.2512,101,101
.5791667,102.2511,101,101
.5708333,102.2509,103,103
.5625,102.2508,103,103
.5541667,102.2506,103,103
.5458333,102.2505,103,103
.5375,102.2503,103,103
.5291666,102.2502,103,103
.5208333,102.2501,103,103
.5041667,102.2498,103,103
.4958333,102.2497,103,103
.4875,102.2495,103,103
.4791667,102.2494,103,103
.4708333,102.2493,103,103
.4625,102.2492,103,103
.4541667,102.249,103,103
.4375,102.2488,103,103
.4291667,102.2487,103,103
.4125,102.2485,103,103
.4041667,102.2484,103,103
.3875,102.2482,103,103
.3791667,102.2481,103,103
.3708333,102.248,103,103
.3541667,102.2478,103,103
.3458333,102.2477,103,103
.3291667,102.2475,103,103
.3208333,102.2474,101,101
.2958333,102.2472,101,101
.2791667,102.247,101,101
.2708333,102.247,101,101
.2458333,102.2468,101,101
.2291667,102.2467,101,101
.2208333,102.2466,101,101
.2125,102.2465,103,103
.2041667,102.2465,103,103
.1958333,102.2464,51,52
.1791667,102.2463,57,57
.1625,102.2462,101,101
.1541667,102.2462,101,101
.1375,102.2461,101,101
.1041667,102.246,103,103
.0958333,102.246,103,103
.0875,102.2459,103,103
.0791667,102.2459,103,103
.0708333,102.2459,103,103
.0625,102.2459,103,103
.0541667,102.2459,103,103
.0458333,102.2459,103,103
.0375,102.2459,103,103
.0291667,102.2458,103,103
.0208333,102.2458,101,101
1.3875,102.2842,101,101
1.379167,102.2838,101,101
1.370833,102.2834,101,101
1.3625,102.2831,101,101
1.354167,102.2827,101,101
1.345833,102.2824,101,101
1.3375,102.282,101,101
1.329167,102.2817,101,101
1.320833,102.2813,103,103
1.3125,102.281,101,101
1.304167,102.2807,101,101
1.295833,102.2803,101,101
1.2875,102.28,101,101
1.279167,102.2797,101,101
1.270833,102.2793,101,101
1.2625,102.279,101,101
1.254167,102.2787,101,101
1.2375,102.278,101,101
1.220833,102.2774,101,101
1.2125,102.2771,101,101
1.204167,102.2768,101,101
1.195833,102.2764,101,101
1.1875,102.2761,101,101
1.179167,102.2758,101,101
1.129167,102.274,101,101
1.120833,102.2737,101,101
1.1125,102.2734,101,101
1.104167,102.2732,101,101
1.095833,102.2729,101,101
1.0875,102.2726,101,101
.9208333,102.2674,101,101
.9125,102.2671,103,103
.9041666,102.2669,103,103
.8958333,102.2667,103,103
.8458334,102.2653,103,103
.8041667,102.2642,103,103
.7958333,102.264,103,103
.7875,102.2638,103,103
.7791666,102.2636,103,103
.7708333,102.2634,103,103
.7625,102.2632,103,103
.7541667,102.263,103,103
.7458333,102.2628,103,103
.7375,102.2626,101,101
.7291667,102.2625,101,101
.7208334,102.2623,101,101
.7125,102.2621,101,101
.6958333,102.2617,101,101
.6791667,102.2614,101,101
.6708333,102.2612,101,101
.6625,102.261,101,101
.6458333,102.2607,101,101
.6375,102.2605,101,101
.6291667,102.2603,101,101
.6208333,102.2602,101,101
.6125,102.26,101,101
.6041667,102.2598,101,101
.5958334,102.2597,101,101
.5875,102.2595,101,101
.5791667,102.2594,101,101
.5708333,102.2592,103,103
.5625,102.2591,103,103
.5541667,102.2589,103,103
.5458333,102.2588,103,103
.5375,102.2587,103,103
.5291666,102.2585,103,103
.5125,102.2583,103,103
.5041667,102.2581,103,103
.4958333,102.258,103,103
.4875,102.2579,103,103
.4791667,102.2577,103,103
.4625,102.2575,103,103
.4541667,102.2574,103,103
.4458333,102.2573,103,103
.4375,102.2571,103,103
.4208333,102.2569,103,103
.4125,102.2568,103,103
.4041667,102.2567,103,103
.3958333,102.2566,103,103
.3875,102.2565,103,103
.3791667,102.2564,103,103
.3708333,102.2563,103,103
.3541667,102.2561,103,103
.3458333,102.256,103,103
.3375,102.2559,103,103
.3041667,102.2556,101,101
.2791667,102.2554,101,101
.2708333,102.2553,101,101
.2625,102.2552,103,103
.2458333,102.2551,101,101
.2208333,102.2549,101,101
.2041667,102.2548,65,65
.1875,102.2547,90,90
.1625,102.2546,101,101
.1375,102.2545,101,101
.0958333,102.2543,92,92
.0875,102.2543,96,96
.0791667,102.2543,103,103
.0708333,102.2542,103,103
.0458333,102.2542,103,103
.0375,102.2542,103,103
1.379167,102.2921,101,101
1.370833,102.2918,103,103
1.354167,102.2911,101,101
1.345833,102.2907,101,101
1.3375,102.2904,101,101
1.329167,102.29,101,101
1.320833,102.2897,101,101
1.3125,102.2893,101,101
1.304167,102.289,101,101
1.295833,102.2887,101,101
1.2875,102.2883,101,101
1.279167,102.288,101,101
1.270833,102.2877,101,101
1.2625,102.2873,101,101
1.254167,102.287,101,101
1.2375,102.2864,101,101
1.229167,102.286,101,101
1.220833,102.2857,101,101
1.2125,102.2854,101,101
1.204167,102.2851,101,101
1.1875,102.2845,101,101
1.179167,102.2842,101,101
1.145833,102.283,101,101
1.129167,102.2824,101,101
1.120833,102.2821,101,101
1.1125,102.2818,101,101
1.104167,102.2815,101,101
1.095833,102.2812,101,101
1.0875,102.2809,101,101
1.079167,102.2806,101,101
1.070833,102.2804,101,101
.9125,102.2755,101,101
.9041666,102.2752,103,103
.8958333,102.275,103,103
.8375,102.2734,103,103
.8041667,102.2726,103,103
.7958333,102.2724,103,103
.7791666,102.272,103,103
.7708333,102.2718,103,103
.7625,102.2716,103,103
.7541667,102.2714,103,103
.7458333,102.2712,103,103
.7375,102.271,103,103
.7208334,102.2706,101,101
.7125,102.2704,101,101
.7041667,102.2702,101,101
.6958333,102.27,101,101
.6875,102.2699,101,101
.6791667,102.2697,101,101
.6541666,102.2692,101,101
.6458333,102.269,101,101
.6375,102.2688,101,101
.6291667,102.2687,101,101
.6208333,102.2685,101,101
.6125,102.2683,101,101
.6041667,102.2682,101,101
.5958334,102.268,101,101
.5875,102.2679,101,101
.5791667,102.2677,103,103
.5708333,102.2676,103,103
.5625,102.2674,103,103
.5541667,102.2673,103,103
.5458333,102.2671,103,103
.5375,102.267,103,103
.5291666,102.2669,103,103
.5208333,102.2667,103,103
.5125,102.2666,103,103
.5041667,102.2665,103,103
.4958333,102.2663,103,103
.4875,102.2662,103,103
.4791667,102.2661,103,103
.4708333,102.266,103,103
.4625,102.2658,103,103
.4541667,102.2657,103,103
.4375,102.2655,103,103
.4291667,102.2654,103,103
.4208333,102.2653,103,103
.4125,102.2652,103,103
.4041667,102.265,103,103
.3958333,102.2649,103,103
.3875,102.2648,103,103
.3791667,102.2647,103,103
.3541667,102.2645,103,103
.3458333,102.2644,103,103
.2625,102.2636,61,61
.2458333,102.2634,101,101
.2291667,102.2633,101,101
.2208333,102.2633,101,101
.2125,102.2632,72,72
.1958333,102.2631,95,95
.1791667,102.263,83,83
.1375,102.2628,101,101
.1208333,102.2627,101,101
.0708333,102.2626,99,99
.0458333,102.2625,103,103
.0375,102.2625,103,103
.0291667,102.2625,103,103
1.354167,102.2994,101,101
1.345833,102.2991,101,101
1.3375,102.2987,101,101
1.329167,102.2984,101,101
1.320833,102.298,101,101
1.3125,102.2977,101,101
1.304167,102.2973,101,101
1.295833,102.297,101,101
1.2875,102.2967,101,101
1.279167,102.2963,101,101
1.270833,102.296,101,101
1.2625,102.2957,101,101
1.254167,102.2953,101,101
1.2375,102.2947,101,101
1.229167,102.2944,101,101
1.220833,102.2941,101,101
1.2125,102.2937,101,101
1.204167,102.2934,101,101
1.195833,102.2931,101,101
1.1875,102.2928,101,101
1.179167,102.2925,101,101
1.170833,102.2922,101,101
1.120833,102.2904,101,101
1.1125,102.2901,101,101
1.104167,102.2898,101,101
1.095833,102.2895,101,101
1.079167,102.289,101,101
.8458334,102.282,103,103
.8375,102.2818,103,103
.8208333,102.2813,103,103
.8125,102.2811,103,103
.8041667,102.2809,103,103
.7958333,102.2807,103,103
.7875,102.2805,103,103
.7791666,102.2803,103,103
.7708333,102.2801,103,103
.7625,102.2799,103,103
.7541667,102.2797,103,103
.7458333,102.2795,103,103
.7291667,102.2791,78,78
.7208334,102.2789,101,101
.7125,102.2787,101,101
.7041667,102.2786,101,101
.6958333,102.2784,101,101
.6875,102.2782,101,101
.6791667,102.278,101,101
.6708333,102.2778,101,101
.6625,102.2777,101,101
.6541666,102.2775,101,101
.6458333,102.2773,101,101
.6375,102.2772,101,101
.6291667,102.277,101,101
.6208333,102.2768,101,101
.6125,102.2767,101,101
.6041667,102.2765,101,101
.5958334,102.2764,101,101
.5875,102.2762,101,101
.5791667,102.2761,103,103
.5708333,102.2759,103,103
.5625,102.2758,103,103
.5541667,102.2756,103,103
.5458333,102.2755,103,103
.5375,102.2753,103,103
.5291666,102.2752,103,103
.5208333,102.2751,103,103
.5041667,102.2748,103,103
.4958333,102.2747,103,103
.4875,102.2745,103,103
.4791667,102.2744,103,103
.4708333,102.2743,103,103
.4625,102.2742,103,103
.4541667,102.274,103,103
.4458333,102.2739,103,103
.4375,102.2738,103,103
.4291667,102.2737,103,103
.4208333,102.2736,103,103
.4125,102.2735,103,103
.4041667,102.2734,103,103
.3958333,102.2733,103,103
.3875,102.2732,103,103
.3791667,102.2731,103,103
.3708333,102.273,103,103
.3625,102.2729,103,103
.3541667,102.2728,103,103
.3458333,102.2727,103,103
.3375,102.2726,103,103
.3291667,102.2725,103,103
.3125,102.2724,101,101
.2791667,102.272,103,103
.2708333,102.272,72,72
.2625,102.2719,101,101
.2458333,102.2718,101,101
.2375,102.2717,101,101
.2208333,102.2716,98,98
.1875,102.2714,101,101
.1791667,102.2713,54,54
.1708333,102.2713,103,103
.1291667,102.2711,101,101
.1208333,102.2711,101,101
.1125,102.271,52,53
.1041667,102.271,77,77
.0958333,102.271,99,99
.0875,102.271,98,98
1.4875,102.3136,101,101
1.345833,102.3074,101,101
1.3375,102.307,101,101
1.329167,102.3067,101,101
1.320833,102.3064,101,101
1.3125,102.306,101,101
1.304167,102.3057,101,101
1.295833,102.3053,101,101
1.2875,102.305,101,101
1.279167,102.3047,101,101
1.270833,102.3043,101,101
1.2625,102.304,101,101
1.254167,102.3037,101,101
1.245833,102.3034,101,101
1.2375,102.303,101,101
1.229167,102.3027,101,101
1.220833,102.3024,101,101
1.2125,102.3021,101,101
1.204167,102.3018,101,101
1.195833,102.3014,101,101
1.1875,102.3011,101,101
1.179167,102.3008,101,101
1.170833,102.3005,101,101
1.145833,102.2996,101,101
1.1375,102.2993,101,101
1.120833,102.2987,101,101
1.1125,102.2984,101,101
1.095833,102.2979,101,101
1.070833,102.297,101,101
1.045833,102.2962,101,101
1.0375,102.2959,101,101
.8375,102.2901,103,103
.8208333,102.2897,103,103
.7958333,102.289,81,81
.7875,102.2888,60,60
.7791666,102.2886,103,103
.7625,102.2882,103,103
.7541667,102.288,103,103
.7375,102.2876,103,103
.7291667,102.2875,103,103
.7208334,102.2873,79,79
.7125,102.2871,101,101
.7041667,102.2869,101,101
.6958333,102.2867,101,101
.6875,102.2865,101,101
.6791667,102.2864,101,101
.6708333,102.2862,101,101
.6625,102.286,101,101
.6541666,102.2858,101,101
.6458333,102.2857,101,101
.6375,102.2855,101,101
.6291667,102.2853,101,101
.6208333,102.2852,101,101
.6125,102.285,101,101
.6041667,102.2849,101,101
.5958334,102.2847,56,56
.5875,102.2845,103,103
.5791667,102.2844,103,103
.5708333,102.2842,103,103
.5625,102.2841,103,103
.5541667,102.284,103,103
.5458333,102.2838,103,103
.5375,102.2837,103,103
.5291666,102.2835,103,103
.5125,102.2833,103,103
.5041667,102.2831,103,103
.4875,102.2829,103,103
.4791667,102.2827,103,103
.4708333,102.2826,103,103
.4625,102.2825,103,103
.4458333,102.2823,103,103
.4375,102.2822,103,103
.4291667,102.282,103,103
.4208333,102.2819,103,103
.4125,102.2818,103,103
.4041667,102.2817,103,103
.3958333,102.2816,103,103
.3875,102.2815,103,103
.3791667,102.2814,103,103
.3541667,102.2811,103,103
.3458333,102.281,103,103
.3375,102.2809,103,103
.3291667,102.2809,103,103
.3208333,102.2808,103,103
.3125,102.2807,103,103
.2708333,102.2803,101,101
.2625,102.2802,101,101
.2541667,102.2802,101,101
.2458333,102.2801,101,101
.2375,102.28,83,83
.2125,102.2799,103,103
.2041667,102.2798,99,99
.1958333,102.2798,76,76
.1875,102.2797,101,101
.1708333,102.2796,103,103
.1625,102.2796,103,103
.1041667,102.2793,99,99
.0958333,102.2793,99,99
.0875,102.2793,99,99
1.4875,102.322,103,103
1.479167,102.3216,101,101
1.470833,102.3212,101,101
1.3375,102.3154,101,101
1.329167,102.315,101,101
1.320833,102.3147,101,101
1.3125,102.3143,101,101
1.304167,102.314,101,101
1.279167,102.313,101,101
1.270833,102.3127,101,101
1.2625,102.3123,101,101
1.254167,102.312,101,101
1.245833,102.3117,101,101
1.2375,102.3114,101,101
1.229167,102.311,101,101
1.220833,102.3107,103,103
1.2125,102.3104,101,101
1.204167,102.3101,101,101
1.195833,102.3098,103,103
1.179167,102.3092,101,101
1.170833,102.3089,101,101
1.1625,102.3086,101,101
1.145833,102.308,101,101
1.1375,102.3077,101,101
1.120833,102.3071,101,101
1.1125,102.3068,101,101
1.104167,102.3065,101,101
1.095833,102.3062,101,101
1.0875,102.3059,103,103
1.079167,102.3056,101,101
1.0375,102.3043,101,101
1.029167,102.304,101,101
1.020833,102.3037,101,101
1.0125,102.3035,101,101
.8208333,102.298,103,103
.8125,102.2978,103,103
.8041667,102.2976,101,101
.7958333,102.2974,101,101
.7875,102.2972,101,101
.7791666,102.297,101,101
.7708333,102.2968,103,103
.7625,102.2966,103,103
.7541667,102.2964,103,103
.7291667,102.2958,103,103
.7208334,102.2956,103,103
.7125,102.2954,101,101
.7041667,102.2952,101,101
.6958333,102.295,101,101
.6875,102.2949,101,101
.6791667,102.2947,101,101
.6708333,102.2945,101,101
.6625,102.2943,101,101
.6541666,102.2942,101,101
.6458333,102.294,101,101
.6375,102.2938,101,101
.6291667,102.2937,101,101
.6208333,102.2935,101,101
.6125,102.2933,101,101
.6041667,102.2932,101,101
.5958334,102.293,56,56
.5875,102.2929,103,103
.5791667,102.2927,103,103
.5708333,102.2926,103,103
.5625,102.2924,103,103
.5541667,102.2923,103,103
.5458333,102.2921,103,103
.5375,102.292,103,103
.5208333,102.2917,103,103
.5125,102.2916,103,103
.5041667,102.2915,103,103
