lat,lon,prob201010,prob201011,prob201012,prob201101,prob201102,prob201103,prob201104,prob201105,prob201106,prob201107,prob201108
.2208333,100.5799,0,0,0,0,0,0,0,0,0,0,0
.2125,100.5799,0,0,0,0,0,0,0,0,0,0,0
.2041667,100.5798,0,0,0,0,0,0,0,0,0,0,0
.1541667,100.5795,0,0,0,0,0,0,0,0,0,0,0
.1458333,100.5795,0,0,0,0,0,0,0,0,0,0,0
.1291667,100.5794,0,0,0,0,0,0,0,0,0,0,0
.1208333,100.5794,0,0,0,0,0,0,0,0,0,0,0
.1125,100.5794,0,0,0,0,0,0,0,0,0,0,0
.1041667,100.5793,0,0,0,0,0,0,0,0,0,0,0
.0958333,100.5793,0,0,0,0,0,0,0,0,0,0,0
.0875,100.5793,0,0,0,0,0,0,0,0,0,0,0
.0791667,100.5793,0,0,0,0,0,0,0,0,0,0,0
.0708333,100.5792,0,0,0,0,0,0,0,0,0,0,0
.0625,100.5792,0,0,0,0,0,0,0,0,0,0,0
.0541667,100.5792,0,0,0,0,0,0,0,0,0,0,0
.0458333,100.5792,0,0,0,0,0,0,0,0,0,0,0
.0375,100.5792,0,0,0,0,0,0,0,0,0,0,0
.0291667,100.5792,0,0,0,0,0,0,0,0,0,0,0
.0208333,100.5792,0,0,0,0,0,0,0,0,0,0,0
.0125,100.5792,0,0,0,0,0,0,0,0,0,0,0
.0041667,100.5792,0,0,0,0,0,0,0,0,0,0,0
1.679167,100.6307,0,0,0,0,0,0,0,0,0,0,0
1.670833,100.6303,0,0,0,0,0,0,0,0,0,0,0
1.6625,100.6299,0,0,0,0,0,0,0,0,0,0,0
1.654167,100.6294,0,0,0,0,0,0,0,0,0,0,0
1.645833,100.629,0,0,0,0,0,0,0,0,0,0,0
1.6375,100.6286,0,0,0,0,0,0,0,0,0,0,0
1.629167,100.6282,0,0,0,0,0,0,0,0,0,0,0
1.620833,100.6278,0,0,0,0,0,0,0,0,0,0,0
1.420833,100.6184,0,0,0,0,0,0,0,0,0,0,0
1.4125,100.6181,0,0,0,0,0,0,0,0,1,0,0
1.404167,100.6177,0,0,0,0,0,0,0,0,0,0,0
1.395833,100.6174,0,0,0,0,0,0,0,0,0,0,0
1.3875,100.617,0,0,0,0,0,0,0,0,0,0,0
1.370833,100.6163,0,0,0,0,0,0,0,0,0,0,0
1.3625,100.6159,0,0,0,0,0,0,0,0,0,0,0
1.354167,100.6156,0,0,0,0,0,0,0,0,0,0,0
1.345833,100.6153,0,0,0,0,0,0,0,0,0,0,0
1.3375,100.6149,0,0,0,0,0,0,0,0,0,0,0
1.329167,100.6146,0,0,0,0,0,0,0,0,0,0,0
1.320833,100.6142,0,0,0,0,0,0,0,0,0,0,0
1.3125,100.6139,0,0,0,0,0,0,0,0,0,0,0
1.304167,100.6136,0,0,0,0,0,0,0,0,0,0,0
1.295833,100.6132,0,0,0,0,0,0,0,0,0,0,0
1.2875,100.6129,0,0,0,0,0,0,0,0,0,0,0
1.279167,100.6126,0,0,0,0,0,0,0,0,0,0,0
1.270833,100.6123,0,0,0,0,0,0,0,0,0,0,0
1.2625,100.6119,0,0,0,0,0,0,0,0,0,0,0
1.254167,100.6116,0,0,0,0,0,0,0,0,0,0,0
1.245833,100.6113,0,0,0,0,0,0,0,0,0,0,0
1.129167,100.607,0,0,0,0,0,0,0,0,0,0,0
1.120833,100.6068,0,0,0,0,0,0,0,0,0,0,0
1.0625,100.6048,0,0,0,0,0,0,0,0,0,0,0
1.045833,100.6043,0,0,0,0,0,0,0,0,0,0,0
1.0375,100.604,0,0,0,0,0,0,0,0,0,0,0
1.029167,100.6037,0,0,0,0,0,0,0,0,0,0,0
1.020833,100.6035,0,0,0,0,0,0,0,0,0,0,0
1.0125,100.6032,0,0,0,0,0,0,0,0,0,0,0
1.004167,100.603,0,0,0,0,0,0,0,0,0,0,0
.9041666,100.6,0,0,0,0,0,0,0,0,0,0,0
.8958333,100.5998,0,0,0,0,0,0,0,0,0,0,0
.8875,100.5996,0,0,0,0,0,0,0,0,0,0,0
.8791667,100.5993,0,0,0,0,0,0,0,0,0,0,0
.8708333,100.5991,0,0,0,0,0,0,0,0,0,0,0
.8625,100.5989,0,0,0,0,0,1,0,0,0,0,0
.8375,100.5982,0,0,0,0,1,0,0,0,0,0,0
.8208333,100.5978,0,0,0,0,0,0,0,0,0,0,0
.8125,100.5976,0,0,0,0,0,0,0,0,0,0,0
.7708333,100.5966,0,0,0,0,0,0,0,0,0,0,0
.7625,100.5964,0,0,0,0,0,0,0,0,0,0,0
.7541667,100.5962,0,0,0,0,0,0,0,0,0,0,0
.7458333,100.596,0,0,0,0,0,0,0,0,0,0,0
.7375,100.5958,0,0,0,0,0,0,0,0,0,0,0
.7291667,100.5956,0,0,0,0,0,0,0,0,0,0,0
.7208334,100.5955,0,0,0,0,0,0,0,0,0,0,0
.7125,100.5953,0,0,0,0,0,0,0,0,0,0,0
.7041667,100.5951,0,0,0,0,0,0,0,0,0,0,0
.6958333,100.5949,0,0,0,0,0,0,0,0,0,0,0
.6875,100.5947,0,0,0,0,0,0,0,0,0,0,0
.6791667,100.5946,0,0,0,0,0,0,0,0,0,0,0
.6708333,100.5944,0,0,0,0,0,0,0,0,0,0,0
.5958334,100.5929,0,0,0,0,0,0,0,0,0,0,1
.5875,100.5928,0,0,0,0,0,0,0,0,0,0,0
.5375,100.5919,0,0,0,0,0,0,0,0,0,0,0
.5291666,100.5918,0,0,0,0,0,0,0,0,0,0,0
.5208333,100.5917,0,0,0,0,0,0,0,0,0,0,0
.5125,100.5915,0,0,0,0,0,0,0,0,0,0,0
.5041667,100.5914,0,0,0,0,0,0,0,0,0,0,0
.4958333,100.5913,0,0,0,0,0,0,0,0,0,0,0
.4875,100.5911,0,0,0,0,0,0,0,0,0,0,0
.4791667,100.591,0,0,0,0,0,0,0,0,0,0,0
.4708333,100.5909,0,0,0,0,0,0,0,0,0,0,0
.4625,100.5908,0,0,0,0,0,0,0,0,0,0,0
.4291667,100.5903,0,0,0,0,0,0,0,0,0,0,0
.4208333,100.5902,0,0,0,0,0,0,0,0,0,0,0
.4125,100.5901,0,0,0,0,0,0,0,0,0,0,0
.4041667,100.59,0,0,0,0,0,0,0,0,0,0,0
.3958333,100.5899,0,0,0,0,0,0,0,0,0,0,0
.3875,100.5898,0,0,0,0,0,0,0,0,0,0,0
.3625,100.5895,0,0,0,0,0,0,0,0,0,0,0
.3541667,100.5894,0,0,0,0,0,0,0,0,0,0,0
.3458333,100.5893,0,0,0,0,0,0,0,0,0,0,0
.3125,100.589,0,0,0,0,0,0,0,0,0,0,0
.2958333,100.5888,0,0,0,0,0,0,0,0,0,0,0
.2875,100.5888,0,0,0,0,0,0,0,0,0,0,0
.2791667,100.5887,0,0,0,0,0,0,0,0,0,0,0
.2708333,100.5886,0,0,0,0,0,0,0,0,0,0,0
.2625,100.5886,0,0,0,0,0,0,0,0,0,0,0
.2541667,100.5885,0,0,0,0,0,0,0,0,0,0,0
.2458333,100.5884,0,0,0,0,0,0,0,0,0,0,0
