lat,lon,period
2.629167,99.60902,51
2.620833,99.60835,69
2.6125,99.6077,254
1.504167,99.53847,51
0.1791667,99.50465,52
0.1708333,99.50461,50
2.870833,99.63755,50
2.8375,99.63466,50
2.770833,99.62897,56
2.6625,99.62004,50
2.654167,99.61937,254
2.645833,99.6187,50
2.6375,99.61803,54
2.629167,99.61736,51
2.620833,99.6167,254
2.6125,99.61604,254
1.504167,99.5468,53
0.3875,99.51478,254
0.1791667,99.51299,63
0.1708333,99.51294,254
0.1625,99.5129,254
0.1541667,99.51286,254
2.8625,99.64516,254
2.854167,99.64444,254
2.695833,99.6311,55
2.6875,99.63042,51
2.679167,99.62974,50
2.6625,99.62838,50
2.654167,99.62771,254
2.645833,99.62704,50
2.6375,99.62637,50
2.629167,99.6257,254
2.620833,99.62504,62
2.6125,99.62437,254
0.3958333,99.52321,254
0.3791667,99.52301,54
0.1791667,99.52132,254
0.1708333,99.52128,254
0.1625,99.52123,254
0.1541667,99.52119,254
2.695833,99.63943,55
2.6875,99.63876,58
2.679167,99.63808,52
2.629167,99.63405,50
2.620833,99.63338,52
2.6125,99.63272,254
2.604167,99.63206,254
2.229167,99.60455,50
2.195833,99.6023,50
2.004167,99.59009,62
0.3791667,99.53135,50
0.1875,99.5297,254
0.1791667,99.52966,254
0.1708333,99.52961,254
0.1625,99.52956,254
0.1541667,99.52953,254
0.1458333,99.52949,254
3.0125,99.67524,54
3.004167,99.67448,59
2.695833,99.64778,55
2.6875,99.6471,53
2.679167,99.64642,51
2.654167,99.64439,57
2.645833,99.64372,59
2.229167,99.61288,51
2.204167,99.6112,50
2.020833,99.59944,60
2.0125,99.59893,57
2.004167,99.59843,69
0.1875,99.53803,254
0.1791667,99.53799,254
0.1708333,99.53794,254
0.1625,99.5379,254
0.1541667,99.53786,254
0.1458333,99.53782,254
0.1375,99.53779,50
3.0125,99.68359,56
3.004167,99.68282,50
2.9625,99.67905,254
2.695833,99.65612,51
2.6875,99.65544,51
2.679167,99.65476,51
2.654167,99.65274,51
2.645833,99.65207,53
2.229167,99.62122,254
2.220833,99.62066,254
2.2125,99.6201,254
0.1625,99.54623,254
0.1541667,99.5462,254
0.1458333,99.54616,254
0.1375,99.54612,52
0.1291667,99.54609,50
2.9625,99.68739,254
2.854167,99.67782,254
2.845833,99.67709,254
2.6875,99.66379,52
2.679167,99.6631,50
2.654167,99.66108,51
2.645833,99.66041,51
2.6375,99.65974,254
2.320833,99.63589,52
2.104167,99.62134,53
0.7791666,99.56337,254
0.1625,99.55457,254
0.1541667,99.55453,254
0.1458333,99.55449,254
0.1375,99.55445,59
0.1291667,99.55442,63
2.954167,99.69498,254
2.8625,99.68688,254
2.854167,99.68616,254
2.654167,99.66942,52
2.645833,99.66875,254
2.6375,99.66808,254
2.6125,99.66608,254
2.545833,99.66087,254
2.5375,99.66022,254
2.320833,99.64423,51
0.1625,99.5629,254
2.854167,99.6945,254
2.645833,99.67709,254
2.6375,99.67642,254
2.629167,99.67576,254
2.620833,99.67509,254
2.6125,99.67443,254
2.595833,99.67311,254
2.570833,99.67115,50
2.5625,99.6705,53
2.545833,99.6692,254
2.5375,99.66856,254
2.529167,99.66792,254
2.354167,99.65494,53
2.120833,99.63908,57
2.1125,99.63855,51
1.754167,99.61752,254
1.5625,99.60787,254
1.1875,99.59222,254
2.954167,99.71168,254
2.804167,99.69855,254
2.620833,99.68343,254
2.6125,99.68277,254
2.604167,99.68211,254
2.595833,99.68145,254
2.5625,99.67884,52
2.5375,99.6769,254
1.5625,99.6162,254
1.554167,99.61581,254
2.9375,99.71853,53
2.929167,99.71778,254
2.895833,99.71484,50
2.6125,99.69112,254
2.604167,99.69045,254
2.529167,99.6846,254
1.5625,99.62454,52
1.1875,99.60889,254
2.9375,99.72687,50
2.929167,99.72613,254
2.904167,99.72391,52
2.245833,99.67239,51
2.2375,99.67182,61
2.145833,99.66573,50
3.070833,99.7474,55
2.729167,99.71727,254
2.720833,99.71658,254
2.7125,99.71589,254
2.704167,99.7152,254
2.695833,99.71452,254
2.604167,99.70714,254
2.254167,99.6813,53
2.245833,99.68073,52
2.145833,99.67406,51
1.795833,99.65311,254
3.079167,99.75652,51
2.745833,99.727,254
2.7375,99.7263,254
2.729167,99.72561,254
2.720833,99.72492,254
2.7125,99.72424,254
2.704167,99.72355,254
2.604167,99.71548,254
2.304167,99.69311,52
2.295833,99.69252,254
2.2875,99.69194,52
1.645833,99.65361,56
2.754167,99.73604,254
2.745833,99.73534,254
2.7375,99.73465,254
2.729167,99.73396,254
2.720833,99.73326,254
2.7125,99.73257,254
2.704167,99.73189,254
2.304167,99.70145,254
2.295833,99.70086,254
2.770833,99.74578,254
2.7625,99.74508,254
2.754167,99.74438,254
2.745833,99.74368,254
2.7375,99.74299,254
2.729167,99.74229,254
2.720833,99.74161,254
2.704167,99.74023,254
2.695833,99.73955,254
2.604167,99.73216,50
2.429167,99.71877,254
2.3125,99.71037,54
2.304167,99.70979,254
2.295833,99.70921,254
2.2875,99.70862,52
1.645833,99.67029,55
2.854167,99.76125,53
2.845833,99.76053,54
2.779167,99.75483,53
2.770833,99.75413,57
2.7625,99.75343,254
2.754167,99.75272,254
2.745833,99.75203,254
2.7375,99.75134,254
2.729167,99.75064,254
2.7125,99.74926,254
2.704167,99.74857,254
2.695833,99.74789,254
2.6875,99.74721,254
2.670833,99.74585,254
2.6125,99.74117,254
2.604167,99.7405,54
2.429167,99.72712,254
2.379167,99.72346,254
2.320833,99.7193,254
2.3125,99.71871,254
2.2375,99.71352,254
2.229167,99.71296,254
2.220833,99.71239,254
2.2125,99.71183,254
2.204167,99.71127,254
2.195833,99.71072,254
1.645833,99.67862,50
1.6375,99.67821,50
1.629167,99.6778,50
1.620833,99.67738,50
1.6125,99.67697,254
1.604167,99.67657,254
3.020833,99.78449,51
2.870833,99.77105,50
2.8625,99.77032,54
2.845833,99.76888,55
2.779167,99.76317,51
2.770833,99.76247,254
2.7625,99.76176,254
2.754167,99.76107,254
2.745833,99.76037,254
2.7375,99.75967,254
2.729167,99.75898,254
2.720833,99.75829,254
2.7125,99.75761,254
2.704167,99.75692,254
2.695833,99.75623,254
2.595833,99.74819,50
2.5375,99.74364,51
2.529167,99.743,50
2.3625,99.7306,254
2.354167,99.73,254
2.3125,99.72705,254
2.270833,99.72414,254
2.2625,99.72357,254
2.254167,99.723,52
2.2375,99.72186,254
2.229167,99.7213,254
2.220833,99.72073,254
2.2125,99.72018,254
2.204167,99.71961,254
2.195833,99.71906,254
1.629167,99.68613,50
1.604167,99.6849,254
1.095833,99.66406,254
0.1375,99.64612,50
2.779167,99.77151,51
2.770833,99.77081,65
2.7625,99.77011,50
2.754167,99.76941,62
2.745833,99.76871,254
2.7375,99.76802,254
2.729167,99.76733,254
2.7125,99.76595,254
2.604167,99.75719,50
2.595833,99.75653,58
2.5875,99.75587,51
2.5375,99.75198,55
2.529167,99.75134,254
2.320833,99.73598,87
2.270833,99.73249,254
2.2625,99.73191,254
2.254167,99.73134,50
2.2375,99.7302,254
2.229167,99.72964,254
2.220833,99.72907,254
2.2125,99.72852,254
2.204167,99.72795,54
1.604167,99.69324,51
1.129167,99.67352,254
0.1541667,99.65453,50
0.1458333,99.65449,51
0.1375,99.65446,55
0.1291667,99.65442,52
2.770833,99.77915,254
2.745833,99.77705,55
2.7375,99.77636,254
2.729167,99.77567,254
2.6125,99.76619,254
2.5875,99.76421,50
2.270833,99.74083,254
2.2625,99.74025,53
2.2375,99.73854,254
2.229167,99.73798,254
2.220833,99.73741,254
2.204167,99.73629,254
2.195833,99.73573,254
2.1875,99.73518,254
1.654167,99.70405,50
1.645833,99.70363,50
1.6125,99.70198,54
1.604167,99.70158,56
2.804167,99.79032,254
2.770833,99.7875,52
2.7625,99.7868,51
2.754167,99.78609,58
2.745833,99.7854,63
2.7375,99.78471,58
2.729167,99.78401,254
2.720833,99.78332,254
2.704167,99.78194,254
2.520833,99.76738,254
2.404167,99.75864,254
2.395833,99.75803,254
2.2375,99.74688,254
2.229167,99.74632,254
2.204167,99.74463,254
2.195833,99.74407,254
2.1875,99.74352,254
1.654167,99.71239,52
1.645833,99.71197,51
1.6375,99.71156,50
0.0625,99.67089,55
2.8125,99.79938,254
2.804167,99.79867,254
2.7875,99.79725,254
2.770833,99.79584,52
2.7625,99.79514,56
2.754167,99.79444,52
2.745833,99.79374,51
2.729167,99.79235,254
2.720833,99.79166,57
2.7125,99.79098,56
2.2375,99.75522,254
2.229167,99.75465,254
2.220833,99.75409,254
2.2125,99.75353,254
2.204167,99.75298,254
2.195833,99.75241,254
2.1875,99.75186,254
2.179167,99.7513,254
1.654167,99.72073,56
1.645833,99.72031,52
1.145833,99.6991,254
0.0708333,99.67924,55
0.0625,99.67923,54
0.0541667,99.67921,53
2.770833,99.80418,50
2.7625,99.80348,54
2.754167,99.80278,53
2.745833,99.80209,67
2.720833,99.8,52
2.7125,99.79932,51
2.704167,99.79863,254
2.220833,99.76244,254
2.2125,99.76187,254
2.204167,99.76131,254
2.195833,99.76076,254
2.1875,99.7602,254
1.645833,99.72865,254
1.154167,99.70773,254
1.145833,99.70744,254
0.0708333,99.68758,59
0.0541667,99.68755,54
2.8875,99.82257,54
2.8125,99.81606,254
2.7875,99.81393,51
2.779167,99.81323,53
2.770833,99.81252,51
2.7625,99.81183,59
2.754167,99.81113,57
2.745833,99.81042,56
2.7375,99.80973,53
2.720833,99.80835,53
2.7125,99.80766,254
2.3625,99.78065,52
2.354167,99.78004,50
2.3125,99.77709,254
2.304167,99.7765,254
2.254167,99.77304,254
2.245833,99.77247,254
2.2375,99.7719,254
2.229167,99.77134,254
2.220833,99.77077,254
2.2125,99.77021,254
2.204167,99.76965,254
1.629167,99.73615,254
1.2375,99.71909,254
1.229167,99.71878,254
1.154167,99.71606,59
1.145833,99.71577,254
1.1375,99.71548,51
1.129167,99.71519,54
1.120833,99.71491,50
1.1125,99.71463,51
2.879167,99.83018,50
2.779167,99.82157,254
2.770833,99.82087,50
2.7625,99.82017,50
2.754167,99.81947,50
2.745833,99.81877,50
2.7375,99.81808,53
2.254167,99.78138,254
2.245833,99.78081,254
2.2375,99.78024,254
2.229167,99.77968,254
2.220833,99.77911,254
2.2125,99.77855,254
2.204167,99.77799,254
1.229167,99.72711,254
1.170833,99.72499,53
1.1625,99.72469,254
1.154167,99.7244,53
1.145833,99.72411,254
1.1375,99.72382,50
1.1125,99.72296,51
2.804167,99.83204,254
2.795833,99.83133,254
2.7875,99.83062,254
2.779167,99.82992,254
2.770833,99.82922,254
2.7625,99.82851,254
2.754167,99.82781,254
2.745833,99.82712,58
2.7125,99.82435,254
2.295833,99.7926,254
2.245833,99.78915,254
2.2375,99.78858,254
2.229167,99.78802,254
2.220833,99.78745,254
2.2125,99.78689,254
2.204167,99.78633,254
2.170833,99.78411,57
2.1625,99.78356,254
2.1375,99.78193,254
1.179167,99.73362,56
1.170833,99.73332,254
1.1625,99.73302,254
1.154167,99.73273,53
1.145833,99.73244,60
1.1375,99.73215,53
1.129167,99.73186,52
1.120833,99.73158,50
2.7875,99.83897,254
2.779167,99.83826,254
2.770833,99.83755,254
2.7625,99.83685,254
2.745833,99.83546,57
2.720833,99.83337,254
2.7125,99.83269,254
2.295833,99.80094,254
2.2875,99.80036,254
2.229167,99.79636,254
2.220833,99.79579,254
2.2125,99.79523,254
2.204167,99.79467,53
2.1625,99.7919,254
2.154167,99.79136,254
2.120833,99.78919,254
2.1125,99.78865,51
1.920833,99.7769,50
1.179167,99.74196,57
1.170833,99.74166,254
1.1625,99.74136,254
1.1375,99.74049,254
2.7875,99.84731,254
2.779167,99.8466,254
2.770833,99.8459,254
2.7625,99.8452,53
2.745833,99.8438,50
2.7375,99.8431,254
2.729167,99.84241,254
2.720833,99.84172,254
2.7125,99.84103,254
2.2875,99.8087,254
2.220833,99.80413,254
2.2125,99.80357,254
1.920833,99.78524,52
1.1875,99.75059,50
1.179167,99.75029,254
1.170833,99.74999,254
2.7875,99.85565,254
2.779167,99.85494,254
2.770833,99.85424,254
2.7625,99.85354,254
2.754167,99.85284,254
2.745833,99.85214,53
2.7375,99.85145,74
2.729167,99.85075,254
2.720833,99.85006,254
2.7125,99.84937,254
2.6375,99.84327,254
2.1625,99.80858,51
1.179167,99.75863,254
2.770833,99.86259,254
2.745833,99.86049,254
2.720833,99.85841,254
2.7125,99.85772,254
2.4625,99.83803,254
2.195833,99.81913,53
2.1625,99.81692,67
2.004167,99.80688,50
2.795833,99.87305,254
2.7875,99.87234,254
2.770833,99.87093,254
2.720833,99.86674,254
2.7125,99.86606,254
2.645833,99.86062,254
2.6375,99.85995,254
2.4625,99.84637,254
2.329167,99.83665,53
2.195833,99.82747,51
2.179167,99.82636,254
2.170833,99.82581,55
2.795833,99.88139,254
2.7875,99.88068,254
2.345833,99.84618,57
2.329167,99.84499,54
2.320833,99.8444,56
2.220833,99.83749,52
2.195833,99.83581,51
2.1625,99.8336,58
1.795833,99.81152,254
1.704167,99.80665,50
2.8375,99.89331,254
2.804167,99.89044,254
2.7875,99.88902,254
2.345833,99.85452,52
2.3375,99.85392,52
2.329167,99.85332,51
2.320833,99.85274,50
2.3125,99.85215,52
2.304167,99.85156,54
2.1625,99.84194,63
1.795833,99.81986,254
2.8375,99.90165,254
2.345833,99.86285,50
2.3375,99.86226,52
2.329167,99.86167,51
2.320833,99.86108,53
2.3125,99.86049,53
2.304167,99.85991,55
2.195833,99.85249,59
1.670833,99.82161,50
1.279167,99.80404,254
1.270833,99.80372,254
1.254167,99.80308,50
1.2375,99.80244,50
1.220833,99.80182,55
1.2125,99.80151,50
1.204167,99.80121,53
0.1958333,99.77975,50
2.8375,99.91,254
2.829167,99.90928,254
2.820833,99.90856,254
2.195833,99.86082,50
1.7875,99.83608,50
1.2875,99.8127,254
1.279167,99.81237,254
1.270833,99.81205,254
1.2625,99.81173,254
1.254167,99.81141,254
1.245833,99.8111,51
1.2375,99.81078,74
1.229167,99.81047,51
1.220833,99.81016,52
1.2125,99.80984,254
1.204167,99.80954,50
0.2458333,99.78842,52
0.2375,99.78836,50
0.1958333,99.78809,50
2.8375,99.91833,254
2.820833,99.9169,254
1.670833,99.83828,254
1.295833,99.82137,65
1.279167,99.82071,254
1.270833,99.82039,254
1.2625,99.82007,254
1.254167,99.81975,51
1.245833,99.81943,54
1.2375,99.81911,254
1.229167,99.8188,254
1.220833,99.81849,254
1.2125,99.81818,59
2.820833,99.92525,254
2.8125,99.92453,254
1.304167,99.83002,58
1.295833,99.8297,52
1.270833,99.82872,50
1.2625,99.8284,51
1.254167,99.82808,50
1.245833,99.82777,51
1.2375,99.82745,56
1.229167,99.82714,254
1.220833,99.82683,254
1.2125,99.82652,254
1.345833,99.84004,62
1.3375,99.8397,50
1.329167,99.83936,53
1.320833,99.83903,54
1.3125,99.83869,53
1.304167,99.83836,50
1.295833,99.83804,53
1.270833,99.83706,51
1.2625,99.83674,50
1.254167,99.83642,50
1.245833,99.8361,50
1.2375,99.83578,52
1.229167,99.83547,254
1.220833,99.83516,254
1.2125,99.83485,254
2.0875,99.88712,56
1.6375,99.86161,254
1.304167,99.84669,56
1.295833,99.84637,51
1.270833,99.84539,59
1.2625,99.84507,64
1.254167,99.84475,58
1.245833,99.84444,51
1.2375,99.84412,59
1.229167,99.84381,50
1.220833,99.8435,254
2.0875,99.89546,254
2.0625,99.89388,52
2.054167,99.89336,254
2.045833,99.89284,254
2.020833,99.89129,254
1.2625,99.85341,60
1.254167,99.85309,54
1.245833,99.85277,52
1.2375,99.85246,61
1.229167,99.85214,57
1.220833,99.85183,61
1.0375,99.84554,50
0.2208333,99.82991,50
0.2125,99.82986,50
0.2041667,99.8298,50
1.704167,99.88168,52
1.695833,99.88125,50
1.254167,99.86142,59
1.245833,99.86111,53
1.2375,99.86079,50
1.229167,99.86048,63
1.220833,99.86017,58
1.045833,99.85413,254
1.0125,99.85309,50
1.004167,99.85284,54
0.2208333,99.83824,51
0.2125,99.83819,53
0.2041667,99.83813,51
0.0208333,99.83751,254
0.0041667,99.8375,50
2.0375,99.909,254
2.029167,99.90849,61
1.804167,99.89536,55
1.704167,99.89001,54
1.695833,99.88958,50
1.270833,99.8704,50
1.2625,99.87008,52
1.254167,99.86976,56
1.245833,99.86944,53
1.2375,99.86913,56
1.229167,99.86881,59
1.129167,99.86523,53
1.120833,99.86494,50
1.0125,99.86143,50
1.004167,99.86117,51
0.9958333,99.86092,254
0.9875,99.86066,254
0.0208333,99.84584,254
0.0125,99.84583,50
0.0041667,99.84583,50
2.045833,99.91785,254
2.0375,99.91734,56
2.029167,99.91682,51
2.020833,99.91631,50
2.0125,99.91579,50
1.8125,99.90415,50
1.804167,99.90369,254
1.270833,99.87873,50
1.2625,99.87841,50
1.254167,99.87809,51
1.245833,99.87778,54
1.2375,99.87746,50
1.229167,99.87715,53
1.220833,99.87684,60
1.004167,99.86951,50
0.0208333,99.85417,51
0.0125,99.85417,51
0.0041667,99.85416,50
2.0375,99.92567,58
2.029167,99.92516,52
2.020833,99.92464,51
1.804167,99.91203,61
1.329167,99.88937,254
1.270833,99.88707,52
1.2625,99.88675,51
1.254167,99.88643,57
1.245833,99.88611,55
1.2375,99.8858,55
1.229167,99.88548,50
1.220833,99.88517,54
2.104167,99.93822,254
2.095833,99.93768,254
2.0375,99.93401,53
2.029167,99.9335,52
2.020833,99.93298,51
2.0125,99.93247,50
1.329167,99.89771,254
1.270833,99.8954,56
1.2625,99.89508,58
1.254167,99.89477,57
1.229167,99.89382,50
1.220833,99.89351,51
0.9875,99.88567,52
0.1958333,99.87141,50
0.1875,99.87137,53
2.104167,99.94656,73
2.095833,99.94602,52
2.0875,99.9455,56
2.079167,99.94496,50
2.0375,99.94235,51
2.029167,99.94183,50
2.020833,99.94132,50
1.3625,99.90742,254
1.354167,99.90707,254
1.345833,99.90673,254
1.3375,99.90639,254
1.329167,99.90605,254
1.320833,99.90572,89
1.3125,99.90538,54
1.304167,99.90504,254
1.295833,99.90472,57
1.2875,99.90439,53
1.279167,99.90406,57
1.270833,99.90374,50
1.2625,99.90342,56
1.254167,99.9031,51
1.245833,99.90279,50
1.229167,99.90215,55
1.220833,99.90185,51
0.9875,99.894,51
0.1958333,99.87975,51
0.1875,99.8797,52
0.1791667,99.87965,55
0.1541667,99.87953,52
2.2375,99.96371,53
2.104167,99.9549,75
2.0375,99.95069,53
2.029167,99.95017,50
2.020833,99.94966,50
1.854167,99.93983,61
1.7625,99.93478,50
1.3625,99.91575,254
1.354167,99.91541,254
1.345833,99.91506,254
1.3375,99.91472,254
1.329167,99.91438,99
1.3125,99.91371,50
1.304167,99.91338,51
1.295833,99.91306,53
1.2875,99.91273,54
1.279167,99.9124,55
1.270833,99.91208,54
1.2625,99.91175,56
1.254167,99.91144,58
1.245833,99.91112,59
1.229167,99.91049,53
1.220833,99.91018,55
0.1875,99.88804,50
0.1791667,99.88799,50
0.1541667,99.88786,52
2.104167,99.96323,59
2.045833,99.95955,254
2.0375,99.95903,254
2.029167,99.95851,254
2.020833,99.958,50
2.0125,99.95749,52
1.8625,99.94864,52
1.854167,99.94817,50
1.770833,99.94357,54
1.7625,99.94312,50
1.3875,99.92513,52
1.370833,99.92443,254
1.3625,99.92409,254
1.354167,99.92374,254
1.329167,99.92272,87
1.295833,99.92139,61
1.2875,99.92106,50
1.279167,99.92073,51
1.270833,99.92041,56
1.2625,99.92009,57
1.254167,99.91977,55
1.245833,99.91946,54
1.220833,99.91852,56
1.2125,99.91821,50
1.0875,99.91383,67
0.9875,99.91068,50
0.9791667,99.91042,50
2.0875,99.97051,254
2.054167,99.96841,254
2.045833,99.96789,254
2.0375,99.96737,254
2.029167,99.96685,254
2.020833,99.96634,50
2.0125,99.96583,54
1.854167,99.9565,57
1.420833,99.93489,50
1.395833,99.93382,52
1.3875,99.93346,63
1.379167,99.93311,54
1.370833,99.93277,78
1.295833,99.92973,51
1.2875,99.9294,52
1.279167,99.92907,54
1.270833,99.92875,50
1.2625,99.92843,50
1.254167,99.92811,54
1.245833,99.92779,56
1.2125,99.92654,60
1.204167,99.92623,55
1.0875,99.92216,56
1.079167,99.92189,52
0.9875,99.91901,52
0.9791667,99.91875,50
0.0208333,99.90417,50
0.0125,99.90417,51
2.0875,99.97885,254
2.0625,99.97727,50
2.054167,99.97675,50
2.045833,99.97623,254
2.0375,99.97571,254
2.029167,99.97519,254
2.020833,99.97468,69
2.004167,99.97366,50
1.995833,99.97314,53
1.9875,99.97264,57
1.854167,99.96484,55
1.845833,99.96437,51
1.420833,99.94323,51
1.4125,99.94287,61
1.404167,99.94251,53
1.395833,99.94215,53
1.3875,99.9418,51
1.379167,99.94145,254
1.370833,99.9411,254
1.295833,99.93806,56
1.2875,99.93773,52
1.279167,99.93741,51
1.270833,99.93708,57
1.2625,99.93676,56
1.254167,99.93644,59
1.245833,99.93613,62
1.2375,99.93581,50
1.2125,99.93488,51
1.204167,99.93457,55
1.195833,99.93427,51
1.0875,99.9305,51
1.079167,99.93022,57
1.070833,99.92995,58
0.9875,99.92734,50
0.0208333,99.91251,51
0.0125,99.91251,51
2.3625,100.0058,60
2.0625,99.98561,53
2.054167,99.98508,71
2.045833,99.98457,254
2.0375,99.98405,254
2.029167,99.98353,254
2.004167,99.98199,53
1.995833,99.98148,50
1.9875,99.98098,50
1.979167,99.98048,52
1.970833,99.97997,52
1.9625,99.97948,53
1.954167,99.97898,51
1.945833,99.97849,50
1.4125,99.9512,54
1.404167,99.95084,55
1.395833,99.95049,254
1.3875,99.95014,254
1.379167,99.94979,254
1.370833,99.94944,254
1.3625,99.94909,254
1.354167,99.94875,254
1.345833,99.9484,254
1.295833,99.9464,60
1.2875,99.94607,50
1.279167,99.94574,56
1.270833,99.94542,52
1.2625,99.9451,65
1.254167,99.94478,59
1.245833,99.94446,52
1.204167,99.9429,53
1.195833,99.9426,56
1.1875,99.9423,56
0.9875,99.93568,51
0.9791667,99.93542,57
0.9708334,99.93518,254
0.9625,99.93494,254
0.9541667,99.93469,254
0.9458333,99.93445,51
2.395833,100.0166,55
2.370833,100.0148,56
2.3625,100.0142,60
2.354167,100.0136,59
2.0625,99.99395,50
2.054167,99.99342,254
2.045833,99.9929,254
2.0375,99.99239,254
2.029167,99.99187,254
2.0125,99.99084,50
2.004167,99.99033,52
1.995833,99.98982,51
1.9875,99.98932,52
1.979167,99.98882,52
1.970833,99.98831,50
1.9625,99.98782,55
1.954167,99.98732,51
1.845833,99.98105,54
1.829167,99.98011,61
1.404167,99.95918,67
1.395833,99.95883,254
1.3875,99.95847,254
1.379167,99.95812,254
1.370833,99.95777,254
1.3625,99.95743,254
1.354167,99.95708,254
1.345833,99.95674,254
1.3375,99.9564,254
1.329167,99.95606,99
1.320833,99.95573,92
1.3125,99.95539,91
1.304167,99.95506,85
1.295833,99.95473,68
1.2875,99.9544,61
1.279167,99.95408,58
1.270833,99.95375,52
1.2625,99.95343,58
1.254167,99.95311,64
1.245833,99.9528,58
1.2375,99.95248,54
1.2125,99.95155,50
1.204167,99.95124,51
1.195833,99.95094,51
1.1875,99.95063,60
0.9875,99.94401,50
0.9791667,99.94376,51
0.9708334,99.94351,254
0.9541667,99.94302,254
0.9458333,99.94279,51
2.420833,100.0268,50
2.4125,100.0262,54
2.404167,100.0255,53
2.395833,100.0249,58
2.3875,100.0243,50
2.379167,100.0237,63
2.370833,100.0231,52
2.3625,100.0225,50
2.354167,100.0219,55
2.345833,100.0213,53
2.054167,100.0018,57
2.045833,100.0012,254
2.0375,100.0007,254
2.029167,100.0002,254
2.020833,99.99969,254
2.0125,99.99918,254
2.004167,99.99867,50
1.995833,99.99816,53
1.9875,99.99766,51
1.979167,99.99715,51
1.970833,99.99665,50
1.9625,99.99615,52
1.954167,99.99565,61
1.945833,99.99516,51
1.9375,99.99467,55
1.929167,99.99418,53
1.845833,99.98938,254
1.820833,99.98798,52
1.404167,99.96752,73
1.395833,99.96716,254
1.3875,99.96681,254
1.379167,99.96646,254
1.370833,99.96611,254
1.3625,99.96577,254
1.354167,99.96542,254
1.345833,99.96507,254
1.3375,99.96474,254
1.329167,99.96439,254
1.320833,99.96406,254
1.3125,99.96373,254
1.304167,99.96339,254
1.295833,99.96307,254
1.2875,99.96274,58
1.279167,99.96241,60
1.270833,99.96209,58
1.2625,99.96177,60
1.254167,99.96145,59
1.245833,99.96113,50
1.2375,99.96082,254
1.229167,99.9605,254
1.220833,99.96019,254
1.2125,99.95988,51
1.204167,99.95957,53
1.195833,99.95927,55
1.1875,99.95897,63
1.179167,99.95867,58
1.170833,99.95837,57
0.9625,99.9516,254
0.9375,99.95088,51
2.445833,100.037,50
2.420833,100.0351,53
2.4125,100.0345,55
2.404167,100.0339,52
2.395833,100.0333,55
2.3875,100.0327,57
2.379167,100.0321,59
2.370833,100.0315,53
2.345833,100.0297,58
2.0375,100.0091,254
2.029167,100.0085,254
2.020833,100.008,254
2.0125,100.0075,254
2.004167,100.007,50
1.979167,100.0055,52
1.970833,100.005,52
1.9625,100.0045,52
1.954167,100.004,55
1.929167,100.0025,254
1.820833,99.99632,254
1.370833,99.97445,254
1.3625,99.9741,254
1.354167,99.97375,254
1.3375,99.97307,254
1.329167,99.97273,254
1.320833,99.9724,254
1.3125,99.97206,254
1.304167,99.97173,254
1.295833,99.9714,254
1.2875,99.97107,52
1.279167,99.97075,50
1.270833,99.97042,59
1.2625,99.9701,55
1.254167,99.96978,51
1.245833,99.96947,52
1.2375,99.96915,254
1.229167,99.96883,254
1.220833,99.96853,254
1.2125,99.96822,55
1.204167,99.96791,50
1.195833,99.96761,56
1.1875,99.9673,50
1.179167,99.967,53
1.170833,99.96671,56
0.9375,99.95921,51
2.395833,100.0416,50
2.3875,100.041,50
2.379167,100.0404,64
2.3125,100.0356,57
2.054167,100.0184,254
2.045833,100.0179,254
2.029167,100.0169,76
2.020833,100.0164,254
2.004167,100.0154,53
1.979167,100.0138,254
1.970833,100.0133,254
1.9625,100.0128,53
1.954167,100.0123,51
1.9375,100.0113,254
1.8625,100.007,254
1.379167,99.98313,254
1.3625,99.98244,254
1.3375,99.98141,254
1.329167,99.98107,254
1.320833,99.98074,254
1.3125,99.9804,254
1.304167,99.98006,254
1.295833,99.97974,254
1.2875,99.97941,60
1.279167,99.97908,50
1.270833,99.97876,52
1.2625,99.97844,62
1.254167,99.97812,55
1.245833,99.9778,50
1.2375,99.97749,254
1.229167,99.97717,254
1.220833,99.97686,254
1.2125,99.97655,50
1.204167,99.97624,53
1.195833,99.97594,54
1.1875,99.97564,68
1.179167,99.97534,52
1.170833,99.97504,53
0.9208333,99.96708,50
0.9125,99.96684,50
0.9041666,99.96661,52
2.3375,100.0457,254
2.3125,100.044,50
2.304167,100.0434,50
2.029167,100.0252,55
1.970833,100.0217,254
1.9625,100.0212,254
1.954167,100.0207,51
1.9375,100.0197,50
1.929167,100.0192,50
1.895833,100.0173,50
1.870833,100.0158,254
1.8625,100.0153,254
1.854167,100.0149,254
1.329167,99.9894,254
1.320833,99.98907,254
1.3125,99.98873,254
1.304167,99.9884,254
1.295833,99.98807,254
1.2875,99.98775,58
1.279167,99.98742,50
1.270833,99.98709,54
1.2625,99.98677,62
1.254167,99.98645,51
1.245833,99.98614,53
1.2375,99.98582,254
1.229167,99.9855,254
1.220833,99.9852,254
1.2125,99.98489,254
1.204167,99.98458,254
1.195833,99.98428,254
1.1875,99.98397,59
1.179167,99.98367,53
1.104167,99.98106,54
1.095833,99.98079,54
2.329167,100.0535,254
2.320833,100.0529,254
2.3125,100.0523,52
2.304167,100.0517,50
2.054167,100.0351,53
2.045833,100.0346,50
1.979167,100.0305,254
1.970833,100.03,254
1.9625,100.0295,254
1.954167,100.029,254
1.9375,100.028,51
1.8875,100.0251,56
1.870833,100.0241,254
